segment_id	segment_text	comment_text
dn16:3.10.7	he shattered self-creation like a suit of armor.”	_Attasambhava_ (“self-creation”) refers back to _sambhava_ in the first line.
dn16:3.11.0	16. The Causes of Earthquakes	NA
dn16:3.11.1	Then Venerable Ānanda thought,	NA
dn16:3.11.2	“How incredible, how amazing! That was a really big earthquake!	NA
dn16:3.11.3	That was really a very big earthquake; awe-inspiring and hair-raising, and thunder cracked the sky!	NA
dn16:3.11.4	What’s the cause, what’s the reason for a great earthquake?”	NA
dn16:3.12.1	Then Venerable Ānanda went up to the Buddha,	NA
dn16:3.12.2	bowed, sat down to one side,	NA
dn16:3.12.3	and said to him,	NA
dn16:3.12.4	“How incredible, sir, how amazing!	NA
dn16:3.12.5	That was a really big earthquake!	NA
dn16:3.12.6	That was really a very big earthquake; awe-inspiring and hair-raising, and thunder cracked the sky!	NA
dn16:3.12.7	What’s the cause, what’s the reason for a great earthquake?”	NA
dn16:3.13.1	“Ānanda, there are these eight causes and reasons for a great earthquake.	NA
dn16:3.13.2	What eight?	NA
dn16:3.13.3	This great earth is grounded on water, the water is grounded on air, and the air stands in space. At a time when a great wind blows, it stirs the water, and the water stirs the earth.	So far as it goes, this is a naturalistic explanation. The “water element” has the quality of softening, while the “air element” is traditionally understood as “movement”. Thus in modern terms this means, “When underground forces disturb a region of instability.”
dn16:3.13.4	This is the first cause and reason for a great earthquake.	NA
dn16:3.14.1	Furthermore, there is an ascetic or brahmin with psychic power who has achieved mastery of the mind, or a god who is mighty and powerful. They’ve developed a limited perception of earth and a limitless perception of water. They make the earth shake and rock and tremble.	The might of ascetics was legendary in ancient India (eg. [mn56:14.2]()). The meditation described here might be compared with the “dimensions of mastery” below ([dn16:3.25.1]()).
dn16:3.14.2	This is the second cause and reason for a great earthquake.	NA
dn16:3.15.1	Furthermore, when the being intent on awakening passes away from the host of joyful gods, he’s conceived in his mother’s belly, mindful and aware. Then the earth shakes and rocks and trembles.	At [dn14:1.17.7]() and [mn123:7.6]() it is, rather, the entire galaxy that trembles, perhaps indicating that the enhanced miracle is a later development.
dn16:3.15.2	This is the third cause and reason for a great earthquake.	NA
dn16:3.16.1	Furthermore, when the being intent on awakening comes out of his mother’s belly mindful and aware, the earth shakes and rocks and trembles.	NA
dn16:3.16.2	This is the fourth cause and reason for a great earthquake.	NA
dn16:3.17.1	Furthermore, when the Realized One realizes the supreme perfect awakening, the earth shakes and rocks and trembles.	There are many accounts of the Buddha’s awakening in the suttas, but none, so far as I know, that mention an earthquake.
dn16:3.17.2	This is the fifth cause and reason for a great earthquake.	NA
dn16:3.18.1	Furthermore, when the Realized One rolls forth the supreme Wheel of Dhamma, the earth shakes and rocks and trembles.	See [sn56.11:13.2]().
dn16:3.18.2	This is the sixth cause and reason for a great earthquake.	NA
dn16:3.19.1	Furthermore, when the Realized One, mindful and aware, surrenders the life force, the earth shakes and rocks and trembles.	NA
dn16:3.19.2	This is the seventh cause and reason for a great earthquake.	NA
dn16:3.20.1	Furthermore, when the Realized One becomes fully extinguished in the element of extinguishment with no residue, the earth shakes and rocks and trembles.	This refers to the Buddha’s death. The Pali here uses both _nibbāna_ and _parinibbāna_. Sometimes it is said that _nibbāna_ is the attainment of arahantship, while _parinibbāna_ is the death of an arahant, but this distinction is not consistently applied in the suttas. | Regarding _nibbānadhātuyā_ (“the element of extinguishment”), in Pali the case is ambiguous. It is sometimes translated “by means of” or “through”, which assumes the instrumental; but the Sanskrit is _nirvāṇadhātau_, which must be locative.
dn16:3.20.2	This is the eighth cause and reason for a great earthquake.	NA
dn16:3.20.3	These are the eight causes and reasons for a great earthquake.	NA
dn16:3.21.0	17. Eight Assemblies	NA
dn16:3.21.1	There are, Ānanda, these eight assemblies.	As at [an8.69](). The following series of “eight things” seems arbitrarily inserted here and breaks the flow of the narrative. They are absent from the Sanskrit Sarvāstivāda text edited by Waldschmidt, which goes directly to the conversation where Ānanda realizes that the Buddha is going to die.
dn16:3.21.2	What eight?	NA
dn16:3.21.3	The assemblies of aristocrats, brahmins, householders, and ascetics. An assembly of the gods of the four great kings. An assembly of the gods of the thirty-three. An assembly of Māras. An assembly of divinities.	These “assemblies” were formal deliberative meetings, not just gatherings. Thus “householders” here does not mean “lay folk” in apposition to “ascetics”; rather it means “home owners”. Some of these assemblies are depicted or alluded to in the Dīghanikāya. At [dn6:1.3](), brahmins assemble in Vesālī; while at [dn3:1.13.3](), Ambaṭṭha speaks of an assembly of Sakyans, who were aristocrats. At [dn18:12.1](), we get a glimpse of the proceedings at a meeting of the gods of the thirty-three.
dn16:3.22.1	I recall having approached an assembly of hundreds of aristocrats.	NA
dn16:3.22.2	There I used to sit with them, converse, and engage in discussion.	NA
dn16:3.22.3	And my appearance and voice became just like theirs.	NA
dn16:3.22.4	I educated, encouraged, fired up, and inspired them with a Dhamma talk.	NA
dn16:3.22.5	But when I spoke they didn’t know:	NA
dn16:3.22.6	‘Who is this that speaks? Is it a god or a human?’	NA
dn16:3.22.7	And when my Dhamma talk was finished I vanished.	NA
dn16:3.22.8	But when I vanished they didn’t know:	NA
dn16:3.22.9	‘Who was that who vanished? Was it a god or a human?’	There do not appear to be any records of this happening in the early texts, although  that is perhaps to be expected. It does feel out of character for the Buddha, as normally he is very up front. The commentary says that this ruse was adopted so the Buddha could plant subtle seeds (_vāsanā_) for the future.
dn16:3.23.1	I recall having approached an assembly of hundreds of brahmins …	NA
dn16:3.23.2	householders …	NA
dn16:3.23.3	ascetics …	NA
dn16:3.23.4	the gods of the four great kings …	NA
dn16:3.23.5	the gods of the thirty-three …	NA
dn16:3.23.6	Māras …	NA
dn16:3.23.7	divinities.	NA
dn16:3.23.8	There too I used to sit with them, converse, and engage in discussion.	NA
dn16:3.23.9	And my appearance and voice became just like theirs.	NA
dn16:3.23.11	I educated, encouraged, fired up, and inspired them with a Dhamma talk.	NA
dn16:3.23.12	But when I spoke they didn’t know:	NA
dn16:3.23.13	‘Who is this that speaks? Is it a god or a human?’	NA
dn16:3.23.14	And when my Dhamma talk was finished I vanished.	NA
dn16:3.23.15	But when I vanished they didn’t know:	NA
dn16:3.23.16	‘Who was that who vanished? Was it a god or a human?’	NA
dn16:3.23.17	These are the eight assemblies.	NA
dn16:3.24.0	18. Eight Dimensions of Mastery	NA
dn16:3.24.1	Ānanda, there are these eight dimensions of mastery.	These are another way of describing the different experiences of _jhāna_. Also at [an8.65](), [an10.29:6.1](), [dn33:3.1.142](), [dn34:2.1.160](), and [mn77:23.1]().
dn16:3.24.2	What eight?	NA
dn16:3.25.1	Perceiving form internally, someone sees forms externally, limited, both pretty and ugly.	“Perceiving form (_rūpa_) internally” refers to someone developing meditation based on an aspect of their own body, such as the breath or the parts of the body. The “forms” (_rūpā_) seen externally are the lights or other meditation phenomena that today are usually called _nimitta_. An “ugly” form is the mental image that arises in such contemplations as the parts of the body. A “beautiful” image arises from practices such as mindfulness of breathing.
dn16:3.25.2	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.25.3	This is the first dimension of mastery.	NA
dn16:3.26.1	Perceiving form internally, someone sees forms externally, limitless, both pretty and ugly.	NA
dn16:3.26.2	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.26.3	This is the second dimension of mastery.	NA
dn16:3.27.1	Not perceiving form internally, someone sees forms externally, limited, both pretty and ugly.	“Not perceiving form internally” refers to meditations such as the external elements, or the decaying of another’s body.
dn16:3.27.2	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.27.3	This is the third dimension of mastery.	NA
dn16:3.28.1	Not perceiving form internally, someone sees forms externally, limitless, both pretty and ugly.	NA
dn16:3.28.2	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.28.3	This is the fourth dimension of mastery.	NA
dn16:3.29.1	Not perceiving form internally, someone sees forms externally that are blue, with blue color and blue appearance.	This is the meditation where one contemplates an external color, either a prepared disk or a natural phenomena such as the sky or a flower, which eventually gives rise to a “counterpart” image. Today such meditations are called _kasiṇa_ following the Visuddhimagga, but in the early texts _kasiṇa_ means “totality” and refers rather to the state of _samādhi_ that results.
dn16:3.29.2	They’re like a flax flower that’s blue, with blue color and blue appearance. Or a cloth from Varanasi that’s smoothed on both sides, blue, with blue color and blue appearance.	NA
dn16:3.29.3	In the same way, not perceiving form internally, someone sees forms externally, blue, with blue color and blue appearance.	NA
dn16:3.29.4	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.29.5	This is the fifth dimension of mastery.	NA
dn16:3.30.1	Not perceiving form internally, someone sees forms externally that are yellow, with yellow color and yellow appearance.	NA
dn16:3.30.2	They’re like a champak flower that’s yellow, with yellow color and yellow appearance. Or a cloth from Varanasi that’s smoothed on both sides, yellow, with yellow color and yellow appearance.	NA
dn16:3.30.3	In the same way, not perceiving form internally, someone sees forms externally that are yellow, with yellow color and yellow appearance.	NA
dn16:3.30.4	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.30.5	This is the sixth dimension of mastery.	NA
dn16:3.31.1	Not perceiving form internally, someone sees forms externally that are red, with red color and red appearance.	NA
dn16:3.31.2	They’re like a scarlet mallow flower that’s red, with red color and red appearance. Or a cloth from Varanasi that’s smoothed on both sides, red, with red color and red appearance.	NA
dn16:3.31.3	In the same way, not perceiving form internally, someone sees forms externally that are red, with red color and red appearance.	NA
dn16:3.31.4	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.31.5	This is the seventh dimension of mastery.	NA
dn16:3.32.1	Not perceiving form internally, someone sees forms externally that are white, with white color and white appearance.	NA
dn16:3.32.2	They’re like the morning star that’s white, with white color and white appearance. Or a cloth from Varanasi that’s smoothed on both sides, white, with white color and white appearance.	NA
dn16:3.32.3	In the same way, not perceiving form internally, someone sees forms externally that are white, with white color and white appearance.	NA
dn16:3.32.4	Mastering them, they perceive: ‘I know and see.’	NA
dn16:3.32.5	This is the eighth dimension of mastery.	NA
dn16:3.32.6	These are the eight dimensions of mastery.	NA
dn16:3.33.0	19. The Eight Liberations	NA
dn16:3.33.1	Ānanda, there are these eight liberations.	Already encountered at [dn15:35.1]().
dn16:3.33.2	What eight?	NA
dn16:3.33.3	Having physical form, they see forms.	NA
dn16:3.33.4	This is the first liberation.	NA
dn16:3.33.5	Not perceiving form internally, they see forms externally.	NA
dn16:3.33.6	This is the second liberation.	NA
dn16:3.33.7	They’re focused only on beauty.	NA
dn16:3.33.8	This is the third liberation.	NA
dn16:3.33.9	Going totally beyond perceptions of form, with the ending of perceptions of impingement, not focusing on perceptions of diversity, aware that ‘space is infinite’, they enter and remain in the dimension of infinite space.	NA
dn16:3.33.10	This is the fourth liberation.	NA
dn16:3.33.11	Going totally beyond the dimension of infinite space, aware that ‘consciousness is infinite’, they enter and remain in the dimension of infinite consciousness.	NA
dn16:3.33.12	This is the fifth liberation.	NA
dn16:3.33.13	Going totally beyond the dimension of infinite consciousness, aware that ‘there is nothing at all’, they enter and remain in the dimension of nothingness.	NA
dn16:3.33.14	This is the sixth liberation.	NA
dn16:3.33.15	Going totally beyond the dimension of nothingness, they enter and remain in the dimension of neither perception nor non-perception.	NA
dn16:3.33.16	This is the seventh liberation.	NA
dn16:3.33.17	Going totally beyond the dimension of neither perception nor non-perception, they enter and remain in the cessation of perception and feeling.	NA
dn16:3.33.18	This is the eighth liberation.	NA
dn16:3.33.19	These are the eight liberations.	NA
dn16:3.34.1	Ānanda, this one time, when I was first awakened, I was staying in Uruvelā at the goatherd’s banyan tree on the bank of the Nerañjarā River.	NA
dn16:3.34.2	Then Māra the wicked approached me, stood to one side, and said:	NA
dn16:3.34.3	‘Sir, may the Blessed One now be fully extinguished! May the Holy One now be fully extinguished! Now is the time for the full extinguishment of the Buddha.’	NA
dn16:3.34.4	When he had spoken, I said to Māra:	NA
dn16:3.35.1	‘Wicked One, I shall not be fully extinguished until I have monk disciples …	NA
dn16:3.35.2	nun disciples …	NA
dn16:3.35.3	layman disciples …	NA
dn16:3.35.4	laywoman disciples who are competent, educated, assured, learned.	NA
dn16:3.35.5	I shall not be fully extinguished until my spiritual path is successful and prosperous, extensive, popular, widespread, and well proclaimed wherever there are gods and humans.’	NA
dn16:3.36.1	Today, just now at the Cāpāla Shrine Māra the Wicked approached me once more with the same request, reminding me of my former statement, and saying that those conditions had been fulfilled.	NA
dn16:3.37.1	When he had spoken, I said to Māra:	NA
dn16:3.37.2	‘Relax, Wicked One. The full extinguishment of the Realized One will be soon.	NA
dn16:3.37.3	Three months from now the Realized One will be fully extinguished.’	NA
dn16:3.37.4	So today, just now at the Cāpāla Shrine, mindful and aware, I surrendered the life force.”	NA
dn16:3.38.0	20. The Appeal of Ānanda	NA
dn16:3.38.1	When he said this, Venerable Ānanda said to the Buddha,	NA
dn16:3.38.2	“Sir, may the Blessed One please remain for the proper lifespan! May the Holy One please remain for the proper lifespan! That would be for the welfare and happiness of the people, out of sympathy for the world, for the benefit, welfare, and happiness of gods and humans.”	NA
dn16:3.38.3	“Enough now, Ānanda.	NA
dn16:3.38.4	Do not beg the Realized One. Now is not the time to beg the Realized One.”	NA
dn16:3.39.1	For a second time …	NA
dn16:3.39.2	For a third time, Ānanda said to the Buddha,	NA
dn16:3.39.3	“Sir, may the Blessed One please remain for the proper lifespan! May the Holy One please remain for the proper lifespan! That would be for the welfare and happiness of the people, out of sympathy for the world, for the benefit, welfare, and happiness of gods and humans.”	NA
dn16:3.39.4	“Ānanda, do you have faith in the Realized One’s awakening?”	NA
dn16:3.39.5	“Yes, sir.”	NA
dn16:3.39.6	“Then why do you keep pressing me up to the third time?”	NA
dn16:3.40.1	“Sir, I have heard and learned this in the presence of the Buddha:	Note that this is the idiom that Ānanda uses when directly quoting the Buddha.
dn16:3.40.2	‘Whoever has developed and cultivated the four bases of psychic power—made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them—may, if they wish, live for the proper lifespan or what’s left of it.	NA
dn16:3.40.3	The Realized One has developed and cultivated the four bases of psychic power, made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them. If he wished, the Realized One could live for the proper lifespan or what’s left of it.’”	NA
dn16:3.40.4	“Do you have faith, Ānanda?”	NA
dn16:3.40.5	“Yes, sir.”	NA
dn16:3.40.6	“Therefore, Ānanda, the misdeed is yours alone, the mistake is yours alone. For even though the Realized One dropped such an obvious hint, such a clear sign, you didn’t beg me to remain for the proper lifespan, or what’s left of it.	“Misdeed” is _dukkaṭaṁ_. This term is familiar as the most minor class of offences in the Vinaya. Here we see an informal use of the term as something that has been wrongly done, rather than a legal violation. It is used in a similar way by Mahākassapa at the First Council, who accuses Ānanda of several misdeeds. As a legal term, _dukkaṭa_ is late; the category of offences is not found in the Vinayas of the Mahāsaṅghika group of schools, which use _vinayatikkrama_ for a similar idea.
dn16:3.40.8	If you had begged me, I would have refused you twice, but consented on the third time.	NA
dn16:3.40.9	Therefore, Ānanda, the misdeed is yours alone, the mistake is yours alone.	NA
dn16:3.41.1	Ānanda, this one time I was staying near Rājagaha, on the Vulture’s Peak Mountain.	The Buddha goes on to list multiple places where he hinted to Ānanda, but the only record of such a conversation is at the Cāpāla shrine.
dn16:3.41.2	There I said to you:	NA
dn16:3.41.3	‘Ānanda, Rājagaha is lovely, and so is the Vulture’s Peak.	NA
dn16:3.41.4	Whoever has developed and cultivated the four bases of psychic power—made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them—may, if they wish, live for the proper lifespan or what’s left of it.	NA
dn16:3.41.5	The Realized One has developed and cultivated the four bases of psychic power, made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them. If he wished, the Realized One could live for the proper lifespan or what’s left of it.’	NA
dn16:3.41.6	But you didn’t get it, even though I dropped such an obvious hint, such a clear sign. You didn’t beg me to remain for the proper lifespan, or what’s left of it.	NA
dn16:3.41.8	If you had begged me, I would have refused you twice, but consented on the third time.	NA
dn16:3.41.9	Therefore, Ānanda, the misdeed is yours alone, the mistake is yours alone.	NA
dn16:3.42.1	Ānanda, this one time I was staying right there near Rājagaha, at the Gotama banyan tree …	The following group of places are all near Rājagaha, and collectively illustrate the variety of dwellings and environs enjoyed by the mendicants practicing there. | The Gotama banyan tree-shrine is mentioned only here. Gotama is a common name, and this shrine does not appear to have any connection with the Buddha.
dn16:3.42.2	at Bandit’s Cliff …	A cliff from which bandits were tossed as a means of execution.
dn16:3.42.3	in the Sattapaṇṇi cave on the slopes of Vebhara …	The Pali tradition says the First Council was held near the entrance to this cave  (Dīpavaṁsa 4.19, Mahāvaṁsa 3.19, Samantapāsādikā Paṭhamamahāsaṅgītikathā). The Vinayas all agree that it was at Rājagaha, but traditions vary as to the exact location.
dn16:3.42.4	at the Black Rock on the slopes of Isigili …	A large open area where Jains did their penances ([mn14:15.2]()) and the Buddha taught occasionally ([sn8.10]()), but it is most famous as the place the monks Godhika ([sn4.23]()) and Vakkali took their lives ([sn22.87]()).
dn16:3.42.5	in the Cool Grove, under the Snake’s Hood Grotto …	Mentioned several times in the suttas as a pleasant place to meditate, it is notable as the site of the conversion of the Buddha’s chief layman disciple Anāthapiṇḍika ([sn10.8]()). But the most famous event there was when the Buddha moderated the monk Soṇa’s excessive striving ([an6.55]()).
dn16:3.42.6	in the Hot Springs Monastery …	The hot springs near Rājagaha were a popular place for monks to bathe, so much so that they prompted a rule ensuring that the monks did not monopolize the springs ([pli-tv-bu-vb-pc57]()). They are still in use and just as popular as ever.
dn16:3.42.7	in the Bamboo Grove, the squirrels’ feeding ground …	A personal gift of King Bimbisāra, this was the first permanent monastery offered to the Buddha and his Saṅgha ([pli-tv-kd1:22.17.3]()).
dn16:3.42.8	in Jīvaka’s mango grove …	NA
dn16:3.42.9	in the Maddakucchi deer park …	Mahākappina stayed here ([pli-tv-kd1:5.3.1]()), and the Buddha rested there when his foot was first injured, apparently by Devadatta, before Jīvaka offered his mango grove ([sn1.38](), [sn4.13]()).
dn16:3.43.1	And in each place I said to you:	NA
dn16:3.43.2	‘Ānanda, Rājagaha is lovely, and so are all these places. …	NA
dn16:3.44.2	If he wished, the Realized One could live for the proper lifespan or what’s left of it.’	NA
dn16:3.44.3	But you didn’t get it, even though I dropped such an obvious hint, such a clear sign. You didn’t beg me to remain for the proper lifespan, or what’s left of it.	NA
dn16:3.45.1	Ānanda, this one time I was staying right here near Vesālī, at the Udena Shrine …	The following group of places are all in the Vajjian country near Vesālī. Whereas the varied sites around Rājagaha reflect the rugged terrain there, at Vesālī all the sites are tree-shrines, as the surrounding land is flat. [dn24:1.11.5]() indicates where they lay relative to Vesālī; the Udena shrine was to the east, and the next three to the south, west, and north respectively. | _Udena_ is an epithet of the “arising” sun (Rig Veda 1.48.7), although here it may have the sense “prosperity”.
dn16:3.46.1	at the Gotamaka Shrine …	Named after the local _yakkha_, to whom offerings would have been made. It could get cold enough to snow, prompting the Buddha to lay down a rule permitting three robes ([pli-tv-kd1:13.2.1]()). A short but galaxy-shaking discourse was once taught there ([an3.125:0.3]()).
dn16:3.46.2	at the Seven Maidens Shrine …	The Pali has _amba_ (“mango”) and _ambaka_ (“maiden”) as variants. The commentary supports the latter, saying it was named for seven legendary princesses of Varanasi in the time of Buddha Kassapa, all of whom went on to become great disciples of our Buddha. I made this translation on the small island of Qimei off the south coast of Taiwan, where there is a shrine to the “seven maidens” who gave the island its name. Stories of “seven maidens” are widespread in myth and folklore all over the world, including Aboriginal Dreamtime stories. The archetype descends from the constellation known in English as Pleiades and in Sanskrit as Kṛttikā. Since there are six main visible stars in the cluster today, the stories often tell of how the youngest of the seven sisters was lost. In the Buddhist telling this is Visākhā, the only sister not to become an arahant in this life.
dn16:3.46.3	at the Many Sons Shrine …	This was, obviously, a fertility shrine.
dn16:3.46.4	at the Sārandada Shrine …	Previously mentioned as the place where the seven principles of non-decline were taught to the Licchavis. The meaning of Sārandada is obscure and variants profligate, but it might be derived from the Munda word _sara_, “funeral pyre”. The commentary says it was taken over from an old shrine to a _yakkha_ of that name.
dn16:3.47.1	and just now, today at the Cāpāla Shrine. There I said to you:	NA
dn16:3.47.2	‘Ānanda, Vesālī is lovely. And the Udena, Gotamaka, Seven Maidens, Many Sons, Sārandada, and Cāpāla Tree-shrines are all lovely.	NA
dn16:3.47.3	Whoever has developed and cultivated the four bases of psychic power—made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them—may, if they wish, live for the proper lifespan or what’s left of it.	NA
dn16:3.47.4	The Realized One has developed and cultivated the four bases of psychic power, made them a vehicle and a basis, kept them up, consolidated them, and properly implemented them. If he wished, the Realized One could live for the proper lifespan or what’s left of it.’	NA
dn16:3.47.5	But you didn’t get it, even though I dropped such an obvious hint, such a clear sign. You didn’t beg me to remain for the proper lifespan, or what’s left of it, saying:	NA
dn16:3.47.6	‘Sir, may the Blessed One please remain for the proper lifespan! May the Holy One please remain for the proper lifespan! That would be for the welfare and happiness of the people, out of sympathy for the world, for the benefit, welfare, and happiness of gods and humans.’	NA
dn16:3.47.7	If you had begged me, I would have refused you twice, but consented on the third time.	NA
dn16:3.47.8	Therefore, Ānanda, the misdeed is yours alone, the mistake is yours alone.	NA
dn16:3.48.1	Did I not prepare for this when I explained that	NA
dn16:3.48.2	we must be parted and separated from all we hold dear and beloved?	NA
dn16:3.48.3	How could it possibly be so that what is born, created, conditioned, and liable to wear out should not wear out?	NA
dn16:3.48.4	The Realized One has discarded, eliminated, released, given up, relinquished, and surrendered the life force. He has categorically stated:	NA
dn16:3.48.5	‘The full extinguishment of the Realized One will be soon.	NA
dn16:3.48.6	Three months from now the Realized One will be fully extinguished.’	NA
dn16:3.48.7	It’s not possible for the Realized One, for the sake of life, to take back the life force once it has been given up like that.	“Take back” is _paccāvamissati_, which has several variants. It occurs in [ja69]() and [ja509](), where it is the opposite of _vamati_, to “expel, vomit”.
dn16:3.48.8	Come, Ānanda, let’s go to the Great Wood, the hall with the peaked roof.”	This was the major Saṅgha residence near Vesālī. The Great Wood, according to the commentary, stretched as far as the Himalayas. Later tradition says that a town should have three woods: a “great wood” for wilderness (_mahāvana_); a “prosperity wood” for resources (_sirivana_); and an “ascetic wood” for spiritual practice (_tapovana_).
dn16:3.48.9	“Yes, sir,” Ānanda replied.	NA
dn16:3.49.1	So the Buddha went with Ānanda to the hall with the peaked roof, and said to him,	NA
dn16:3.49.2	“Go, Ānanda, gather all the mendicants staying in the vicinity of Vesālī together in the assembly hall.”	Compare the earlier request to gather all the mendicants around Rājagaha ([dn16:1.6.2]()).
dn16:3.49.3	“Yes, sir,” replied Ānanda. He did what the Buddha asked, went up to him, bowed, stood to one side, and said to him,	NA
dn16:3.49.4	“Sir, the mendicant Saṅgha has assembled. Please, sir, go at your convenience.”	NA
dn16:3.50.1	Then the Buddha went to the assembly hall, where he sat on the seat spread out	NA
dn16:3.50.2	and addressed the mendicants:	NA
dn16:3.50.3	“So, mendicants, having carefully memorized those things I have taught you from my direct knowledge, you should cultivate, develop, and make much of them so that this spiritual practice may last for a long time. That would be for the welfare and happiness of the people, out of sympathy for the world, for the benefit, welfare, and happiness of gods and humans.	Memorization was considered an essential basis for learning. In similar passages, we also find the injunction to “recite” the teachings, thus authorizing the recitation of the Buddha’s teachings after his death, which was later formalized in the Councils (_saṅgīti_).
dn16:3.50.4	And what are those things I have taught from my direct knowledge?	NA
dn16:3.50.5	They are: the four kinds of mindfulness meditation, the four right efforts, the four bases of psychic power, the five faculties, the five powers, the seven awakening factors, and the noble eightfold path.	These are the sets of practices later called the 37 _bodhiyapakkhiyā dhammā_, the “wings to awakening”. Here they are presented as an essential summary of the Buddha’s teachings. They form the backbone of the final book of the Saṁyuttanikāya, the Maggavagga (or Mahāvagga). It is likely that the Buddha was referring to the earliest recension of this text. They are found as a summary of the Buddha’s teachings at [dn29:17.3](), [mn103:3.2](), [mn104:5.3](), and [an8.19:17.2]() = [ud5.5:25.2]().
dn16:3.51.1	These are the things I have taught from my direct knowledge. Having carefully memorized them, you should cultivate, develop, and make much of them so that this spiritual practice may last for a long time. That would be for the welfare and happiness of the people, out of sympathy for the world, for the benefit, welfare, and happiness of gods and humans.”	NA
dn16:3.51.2	Then the Buddha said to the mendicants:	NA
dn16:3.51.3	“Come now, mendicants, I say to you all:	NA
dn16:3.51.4	‘Conditions fall apart. Persist with diligence.’	This is perhaps the briefest summary possible of the Buddha’s teaching. The world as it is, and all the beings in it, are created and sustained through conditions. Since the conditions that sustain them are finite, the conditioned phenomena are also finite and must come to an end. Reflecting on this gives rise to gratitude for the life we have and the opportunities it grants us, and determination to live and practice dedicated to the realization of the unconditioned, Nibbana.
dn16:3.51.5	The full extinguishment of the Realized One will be soon.	NA
dn16:3.51.6	Three months from now the Realized One will be fully extinguished.”	NA
dn16:3.51.7	That is what the Buddha said.	NA
dn16:3.51.8	Then the Holy One, the Teacher, went on to say:	NA
dn16:3.51.9	“I’ve reached a ripe old age,	“Ripe old age” is _paripakko vayo_.
dn16:3.51.10	and little of my life is left.	NA
dn16:3.51.11	Having given it up, I’ll depart;	NA
dn16:3.51.12	I’ve made a refuge for myself.	NA
dn16:3.51.13	Diligent and mindful,	NA
dn16:3.51.14	be of good virtues, mendicants!	NA
dn16:3.51.15	With well-settled thoughts,	“Well-settled thoughts” is _susamāhitasaṅkappā_. Compare _asamāhitasaṅkappo_ at [an4.22:5.3]().
dn16:3.51.16	take good care of your minds.	NA
dn16:3.51.17	Whoever meditates diligently	NA
dn16:3.51.18	in this teaching and training,	NA
dn16:3.51.19	giving up transmigration through rebirths,	NA
dn16:3.51.20	will make an end to suffering.”	NA
dn16:3.51.21	The third recitation section.	NA
dn16:4.1.0	21. The Elephant Look	NA
dn16:4.1.1	Then the Buddha robed up in the morning and, taking his bowl and robe, entered Vesālī for alms.	NA
dn16:4.1.2	Then, after the meal, on his return from almsround, he turned to gaze back at Vesālī, the way that elephants do. He said to Venerable Ānanda:	_Nāgāpalokitaṁ_ is the “elephant look”. There is a similar Sanskrit term _siṁhāvalokana_, the “lion look”, said to be the slow glance back that a lion makes as he leaves his kill. There is a nuance in meaning here, because while _apalokana_ literally means to “look back”, it is used in the sense to “take leave” before setting out on a journey.
dn16:4.1.3	“Ānanda, this will be the last time the Realized One sees Vesālī.	NA
dn16:4.1.4	Come, Ānanda, let’s go to Wares Village.”	_Bhaṇḍagāma_, where _bhaṇḍa_ means “wares”; it must have been a trading post. It seems the villages in this passage were named after their chief economic activity, so I translate them to highlight this pragmatic system.
dn16:4.1.5	“Yes, sir,” Ānanda replied.	NA
dn16:4.2.1	Then the Buddha together with a large Saṅgha of mendicants arrived at Wares Village,	NA
dn16:4.2.2	and stayed there.	NA
dn16:4.2.3	There the Buddha addressed the mendicants:	NA
dn16:4.2.4	“Mendicants, due to not understanding and not penetrating four things, both you and I have wandered and transmigrated for such a very long time.	NA
dn16:4.2.5	What four?	NA
dn16:4.2.6	Noble ethics,	This four also found at [an4.1:2.3]() and [an7.66:14.4]().
dn16:4.2.7	immersion,	NA
dn16:4.2.8	wisdom,	NA
dn16:4.2.9	and freedom.	NA
dn16:4.2.10	These noble ethics, immersion, wisdom, and freedom have been understood and comprehended. Craving for continued existence has been cut off; the conduit to rebirth is ended; now there’ll be no more future lives.”	NA
dn16:4.3.1	That is what the Buddha said.	NA
dn16:4.3.2	Then the Holy One, the Teacher, went on to say:	NA
dn16:4.3.3	“Ethics, immersion, and wisdom,	NA
dn16:4.3.4	and the supreme freedom:	NA
dn16:4.3.5	these things have been understood	NA
dn16:4.3.6	by Gotama the renowned.	NA
dn16:4.3.7	And so the Buddha, having insight,	Here the text refers to the Buddha in the third person; compare the previous set of verses in first person. Although the text states that these verses were spoken by the Buddha, it is possible that, as with many similar cases especially in the Aṅguttaranikāya, the verses were added by redactors.
dn16:4.3.8	explained this teaching to the mendicants.	NA
dn16:4.3.9	The teacher made an end of suffering,	NA
