segment_id	segment_text	sutta	section_num	segment_num	collection	sutta_num	title
snp3.4:23.3	With defilements ended, bearing his final body:	snp3.4	23	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:23.4	the Realized One is worthy of the sacrificial cake.	snp3.4	23	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:24.1	In whom desire to be reborn, and caustic speech	snp3.4	24	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:24.2	are cleared and ended, they are no more;	snp3.4	24	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:24.3	that knowledge master, everywhere free:	snp3.4	24	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:24.4	the Realized One is worthy of the sacrificial cake.	snp3.4	24	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:25.1	He has slipped his chains, he’s chained no more,	snp3.4	25	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:25.2	among those caught in conceit he is free of conceit;	snp3.4	25	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:25.3	he has fully understood suffering <j>with its field and ground:	snp3.4	25	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:25.4	the Realized One is worthy of the sacrificial cake.	snp3.4	25	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:26.1	Not relying on hope, seeing seclusion,	snp3.4	26	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:26.2	well past the views proclaimed by others.	snp3.4	26	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:26.3	In him there are no supporting conditions at all:	snp3.4	26	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:26.4	the Realized One is worthy of the sacrificial cake.	snp3.4	26	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:27.1	He has comprehended all things, high and low,	snp3.4	27	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:27.2	cleared them and ended them, so they are no more.	snp3.4	27	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:27.3	Peaceful, freed in the ending of grasping:	snp3.4	27	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:27.4	the Realized One is worthy of the sacrificial cake.	snp3.4	27	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:28.1	He sees the ending of rebirth’s fetter,	snp3.4	28	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:28.2	and has swept away all manner of desire.	snp3.4	28	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:28.3	Pure, stainless, immaculate, flawless:	snp3.4	28	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:28.4	the Realized One is worthy of the sacrificial cake.	snp3.4	28	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:29.1	Not seeing himself in terms of a self,	snp3.4	29	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:29.2	he is stilled, upright, and steadfast.	snp3.4	29	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:29.3	Imperturbable, kind, wishless:	snp3.4	29	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:29.4	the Realized One is worthy of the sacrificial cake.	snp3.4	29	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.1	He harbors no delusions within at all,	snp3.4	30	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.2	he has insight into all things.	snp3.4	30	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.3	He bears his final body,	snp3.4	30	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.4	attained to the state of grace, the supreme awakening.	snp3.4	30	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.5	That’s how the purity of a spirit is defined:	snp3.4	30	5	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:30.6	the Realized One is worthy of the sacrificial cake.”	snp3.4	30	6	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:31.1	“Let my oblation be a true offering,	snp3.4	31	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:31.2	since I have found such a knowledge master!	snp3.4	31	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:31.3	I see Brahmā in person! <j>Accept my offering, Blessed One:	snp3.4	31	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:31.4	please eat my sacrificial cake.”	snp3.4	31	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:32.1	“Food enchanted by a spell isn’t fit for me to eat.	snp3.4	32	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:32.2	That’s not the principle of those who see, brahmin.	snp3.4	32	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:32.3	The Buddhas reject things enchanted with spells.	snp3.4	32	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:32.4	Since there is such a principle, brahmin, <j>that’s how they live.	snp3.4	32	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:33.1	Serve with other food and drink	snp3.4	33	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:33.2	the consummate one, the great seer,	snp3.4	33	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:33.3	with defilements ended and remorse stilled.	snp3.4	33	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:33.4	For he is the field for the seeker of merit.”	snp3.4	33	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:34.1	“Please, Blessed One, help me understand:	snp3.4	34	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:34.2	now that I have encountered your teaching,	snp3.4	34	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:34.3	when I look for someone during a sacrifice,	snp3.4	34	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:34.4	who should eat the <j>religious donation of one like me?”	snp3.4	34	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:35.1	“One who is rid of aggression,	snp3.4	35	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:35.2	whose mind is unclouded,	snp3.4	35	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:35.3	who is liberated from sensual pleasures,	snp3.4	35	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:35.4	and who has dispelled dullness.	snp3.4	35	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:36.1	One who has erased boundaries and limits,	snp3.4	36	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:36.2	expert in birth and death,	snp3.4	36	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:36.3	a sage, blessed with sagacity.	snp3.4	36	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:36.4	When such a person comes to the sacrifice,	snp3.4	36	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:37.1	get rid of your scowl!	snp3.4	37	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:37.2	Honor them with joined palms,	snp3.4	37	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:37.3	and venerate them with food and drink,	snp3.4	37	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:37.4	and in this way your religious donation will succeed.”	snp3.4	37	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:38.1	“The Buddha is worthy of the sacrificial cake,	snp3.4	38	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:38.2	he is the supreme field of merit,	snp3.4	38	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:38.3	Recipient of gifts from the whole world,	snp3.4	38	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:38.4	what’s given to the worthy one is very fruitful.”	snp3.4	38	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.1	Then the brahmin Sundarikabhāradvāja said to the Buddha,	snp3.4	39	1	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.2	“Excellent, Master Gotama! Excellent!	snp3.4	39	2	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.3	As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, Master Gotama has made the teaching clear in many ways.	snp3.4	39	3	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.4	I go for refuge to Master Gotama, to the teaching, and to the mendicant Saṅgha.	snp3.4	39	4	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.5	May I receive the going forth, the ordination in the ascetic Gotama’s presence?”	snp3.4	39	5	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.6	And the brahmin Sundarika Bhāradvāja received the going forth, the ordination in the Buddha’s presence.	snp3.4	39	6	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.4:39.7	And soon after, he became one of the perfected.	snp3.4	39	7	snp	3.4	With Bhāradvāja of Sundarikā on the Sacrificial Cake
snp3.5:1.1	So I have heard.	snp3.5	1	1	snp	3.5	With Māgha
snp3.5:1.2	At one time the Buddha was staying near Rājagaha, on the Vulture’s Peak Mountain.	snp3.5	1	2	snp	3.5	With Māgha
snp3.5:1.3	Then the brahmin student Māgha approached the Buddha and exchanged greetings with him.	snp3.5	1	3	snp	3.5	With Māgha
snp3.5:1.4	When the greetings and polite conversation were over, he sat down to one side,	snp3.5	1	4	snp	3.5	With Māgha
snp3.5:1.5	and said to the Buddha:	snp3.5	1	5	snp	3.5	With Māgha
snp3.5:2.1	“I’m a giver, Master Gotama, a donor; I am bountiful and committed to charity.	snp3.5	2	1	snp	3.5	With Māgha
snp3.5:2.2	I seek wealth in a principled manner,	snp3.5	2	2	snp	3.5	With Māgha
snp3.5:2.3	and with that legitimate wealth I give to one person, to two, three, four, five, six, seven, eight, nine, ten, twenty, thirty, forty, fifty, a hundred people or even more.	snp3.5	2	3	snp	3.5	With Māgha
snp3.5:2.4	Giving and sacrificing like this, Master Gotama, do I accrue much merit?”	snp3.5	2	4	snp	3.5	With Māgha
snp3.5:3.1	“Indeed you do, student.	snp3.5	3	1	snp	3.5	With Māgha
snp3.5:3.2	A giver or donor who is bountiful and committed to charity,	snp3.5	3	2	snp	3.5	With Māgha
snp3.5:3.3	who seeks wealth in a principled manner,	snp3.5	3	3	snp	3.5	With Māgha
snp3.5:3.4	and with that legitimate wealth gives to one person, or up to a hundred people or even more, accrues much merit.”	snp3.5	3	4	snp	3.5	With Māgha
snp3.5:3.5	Then Māgha addressed the Buddha in verse:	snp3.5	3	5	snp	3.5	With Māgha
snp3.5:4.1	“I ask the bountiful Gotama,”	snp3.5	4	1	snp	3.5	With Māgha
snp3.5:4.2	said Māgha,	snp3.5	4	2	snp	3.5	With Māgha
snp3.5:4.3	“wearing an ochre robe, wandering homeless.	snp3.5	4	3	snp	3.5	With Māgha
snp3.5:4.4	Suppose a lay donor who is committed to charity	snp3.5	4	4	snp	3.5	With Māgha
snp3.5:4.5	makes a sacrifice seeking merit, looking for merit.	snp3.5	4	5	snp	3.5	With Māgha
snp3.5:4.6	Giving food and drink to others here,	snp3.5	4	6	snp	3.5	With Māgha
snp3.5:4.7	how is their offering purifed?”	snp3.5	4	7	snp	3.5	With Māgha
snp3.5:5.1	“Suppose a lay donor who is committed to charity,”	snp3.5	5	1	snp	3.5	With Māgha
snp3.5:5.2	replied the Buddha,	snp3.5	5	2	snp	3.5	With Māgha
snp3.5:5.3	“makes a sacrifice seeking merit, looking for merit,	snp3.5	5	3	snp	3.5	With Māgha
snp3.5:5.4	giving food and drink to others here:	snp3.5	5	4	snp	3.5	With Māgha
snp3.5:5.5	such a one would succeed due to those <j>who are worthy of donations.”	snp3.5	5	5	snp	3.5	With Māgha
snp3.5:6.1	“Suppose a lay donor who is committed to charity,”	snp3.5	6	1	snp	3.5	With Māgha
snp3.5:6.2	said Māgha,	snp3.5	6	2	snp	3.5	With Māgha
snp3.5:6.3	“makes a sacrifice seeking merit, looking for merit,	snp3.5	6	3	snp	3.5	With Māgha
snp3.5:6.4	giving food and drink to others here:	snp3.5	6	4	snp	3.5	With Māgha
snp3.5:6.5	explain to me who is worthy of donations.”	snp3.5	6	5	snp	3.5	With Māgha
snp3.5:7.1	“Those who wander the world unattached,	snp3.5	7	1	snp	3.5	With Māgha
snp3.5:7.2	consummate, restrained, owning nothing:	snp3.5	7	2	snp	3.5	With Māgha
snp3.5:7.3	that is where a brahmin seeking merit	snp3.5	7	3	snp	3.5	With Māgha
snp3.5:7.4	should bestow a timely offering as sacrifice.	snp3.5	7	4	snp	3.5	With Māgha
snp3.5:8.1	Those who have cut off all fetters and bonds,	snp3.5	8	1	snp	3.5	With Māgha
snp3.5:8.2	tamed, liberated, untroubled, with no need for hope:	snp3.5	8	2	snp	3.5	With Māgha
snp3.5:8.3	that is where a brahmin seeking merit	snp3.5	8	3	snp	3.5	With Māgha
snp3.5:8.4	should bestow a timely offering as sacrifice.	snp3.5	8	4	snp	3.5	With Māgha
snp3.5:9.1	Those who are released from all fetters,	snp3.5	9	1	snp	3.5	With Māgha
snp3.5:9.2	tamed, liberated, untroubled, with no need for hope:	snp3.5	9	2	snp	3.5	With Māgha
snp3.5:9.3	that is where a brahmin seeking merit	snp3.5	9	3	snp	3.5	With Māgha
snp3.5:9.4	should bestow a timely offering as sacrifice.	snp3.5	9	4	snp	3.5	With Māgha
snp3.5:10.1	Having given up greed, hate, and delusion,	snp3.5	10	1	snp	3.5	With Māgha
snp3.5:10.2	with defilements ended, <j>the spiritual journey completed:	snp3.5	10	2	snp	3.5	With Māgha
snp3.5:10.3	that is where a brahmin seeking merit	snp3.5	10	3	snp	3.5	With Māgha
snp3.5:10.4	should bestow a timely offering as sacrifice.	snp3.5	10	4	snp	3.5	With Māgha
snp3.5:11.1	Those in whom dwells no deceit or conceit,	snp3.5	11	1	snp	3.5	With Māgha
snp3.5:11.2	with defilements ended, <j>the spiritual journey completed:	snp3.5	11	2	snp	3.5	With Māgha
snp3.5:11.3	that is where a brahmin seeking merit	snp3.5	11	3	snp	3.5	With Māgha
snp3.5:11.4	should bestow a timely offering as sacrifice.	snp3.5	11	4	snp	3.5	With Māgha
snp3.5:12.1	Those rid of greed, unselfish, with no need for hope,	snp3.5	12	1	snp	3.5	With Māgha
snp3.5:12.2	with defilements ended, <j>the spiritual journey completed:	snp3.5	12	2	snp	3.5	With Māgha
snp3.5:12.3	that is where a brahmin seeking merit	snp3.5	12	3	snp	3.5	With Māgha
snp3.5:12.4	should bestow a timely offering as sacrifice.	snp3.5	12	4	snp	3.5	With Māgha
snp3.5:13.1	Those not fallen prey to cravings,	snp3.5	13	1	snp	3.5	With Māgha
snp3.5:13.2	who, having crossed the flood, live unselfishly:	snp3.5	13	2	snp	3.5	With Māgha
snp3.5:13.3	that is where a brahmin seeking merit	snp3.5	13	3	snp	3.5	With Māgha
snp3.5:13.4	should bestow a timely offering as sacrifice.	snp3.5	13	4	snp	3.5	With Māgha
snp3.5:14.1	Those with no craving at all in the world	snp3.5	14	1	snp	3.5	With Māgha
snp3.5:14.2	to any form of existence in this life or the next:	snp3.5	14	2	snp	3.5	With Māgha
snp3.5:14.3	that is where a brahmin seeking merit	snp3.5	14	3	snp	3.5	With Māgha
snp3.5:14.4	should bestow a timely offering as sacrifice.	snp3.5	14	4	snp	3.5	With Māgha
snp3.5:15.1	Those who have left sensuality behind, <j>wandering homeless,	snp3.5	15	1	snp	3.5	With Māgha
snp3.5:15.2	self-controlled, straight as a shuttle:	snp3.5	15	2	snp	3.5	With Māgha
snp3.5:15.3	that is where a brahmin seeking merit	snp3.5	15	3	snp	3.5	With Māgha
snp3.5:15.4	should bestow a timely offering as sacrifice.	snp3.5	15	4	snp	3.5	With Māgha
snp3.5:16.1	Those freed of greed, with senses stilled,	snp3.5	16	1	snp	3.5	With Māgha
snp3.5:16.2	like the moon released from the eclipse:	snp3.5	16	2	snp	3.5	With Māgha
snp3.5:16.3	that is where a brahmin seeking merit	snp3.5	16	3	snp	3.5	With Māgha
snp3.5:16.4	should bestow a timely offering as sacrifice.	snp3.5	16	4	snp	3.5	With Māgha
snp3.5:17.1	Those peaceful ones free of greed and anger,	snp3.5	17	1	snp	3.5	With Māgha
snp3.5:17.2	for whom there are no destinies, <j>being rid of them in this life:	snp3.5	17	2	snp	3.5	With Māgha
snp3.5:17.3	that is where a brahmin seeking merit	snp3.5	17	3	snp	3.5	With Māgha
snp3.5:17.4	should bestow a timely offering as sacrifice.	snp3.5	17	4	snp	3.5	With Māgha
snp3.5:18.1	They’ve given up rebirth and death completely,	snp3.5	18	1	snp	3.5	With Māgha
snp3.5:18.2	and have gone beyond all doubt:	snp3.5	18	2	snp	3.5	With Māgha
snp3.5:18.3	that is where a brahmin seeking merit	snp3.5	18	3	snp	3.5	With Māgha
snp3.5:18.4	should bestow a timely offering as sacrifice.	snp3.5	18	4	snp	3.5	With Māgha
snp3.5:19.1	Those who live as their own island,	snp3.5	19	1	snp	3.5	With Māgha
snp3.5:19.2	everywhere free, owning nothing:	snp3.5	19	2	snp	3.5	With Māgha
snp3.5:19.3	that is where a brahmin seeking merit	snp3.5	19	3	snp	3.5	With Māgha
snp3.5:19.4	should bestow a timely offering as sacrifice.	snp3.5	19	4	snp	3.5	With Māgha
snp3.5:20.1	Those here who know this to be true:	snp3.5	20	1	snp	3.5	With Māgha
snp3.5:20.2	‘This is my last life, there are no future lives’:	snp3.5	20	2	snp	3.5	With Māgha
snp3.5:20.3	that is where a brahmin seeking merit	snp3.5	20	3	snp	3.5	With Māgha
snp3.5:20.4	should bestow a timely offering as sacrifice.	snp3.5	20	4	snp	3.5	With Māgha
snp3.5:21.1	A knowledge master, loving absorption, mindful,	snp3.5	21	1	snp	3.5	With Māgha
snp3.5:21.2	who has reached awakening and is a refuge for many:	snp3.5	21	2	snp	3.5	With Māgha
snp3.5:21.3	that is where a brahmin seeking merit	snp3.5	21	3	snp	3.5	With Māgha
snp3.5:21.4	should bestow a timely offering as sacrifice.”	snp3.5	21	4	snp	3.5	With Māgha
snp3.5:22.1	“Clearly my questions were not in vain!”	snp3.5	22	1	snp	3.5	With Māgha
snp3.5:22.2	said Māgha,	snp3.5	22	2	snp	3.5	With Māgha
snp3.5:22.3	“The Buddha has explained to me <j>who is worthy of donations.	snp3.5	22	3	snp	3.5	With Māgha
snp3.5:22.4	You are the one here who knows this to be true,	snp3.5	22	4	snp	3.5	With Māgha
snp3.5:22.5	for truly you understand this matter.	snp3.5	22	5	snp	3.5	With Māgha
snp3.5:23.1	Suppose a lay donor who is committed to charity	snp3.5	23	1	snp	3.5	With Māgha
snp3.5:23.2	makes a sacrifice seeking merit, looking for merit,	snp3.5	23	2	snp	3.5	With Māgha
snp3.5:23.3	giving food and drink to others here:	snp3.5	23	3	snp	3.5	With Māgha
snp3.5:23.4	explain to me how to accomplish the sacrifice.”	snp3.5	23	4	snp	3.5	With Māgha
snp3.5:24.1	“Sacrifice, and while doing so,”	snp3.5	24	1	snp	3.5	With Māgha
snp3.5:24.2	replied the Buddha,	snp3.5	24	2	snp	3.5	With Māgha
snp3.5:24.3	“be clear and confident in every way.	snp3.5	24	3	snp	3.5	With Māgha
snp3.5:24.4	Sacrifice is the ground standing upon which	snp3.5	24	4	snp	3.5	With Māgha
snp3.5:24.5	the sacrificer sheds their flaws.	snp3.5	24	5	snp	3.5	With Māgha
snp3.5:25.1	One free of greed, rid of anger,	snp3.5	25	1	snp	3.5	With Māgha
snp3.5:25.2	developing a heart of limitless love,	snp3.5	25	2	snp	3.5	With Māgha
snp3.5:25.3	spreads that limitlessness in every direction,	snp3.5	25	3	snp	3.5	With Māgha
snp3.5:25.4	ever diligent day and night.”	snp3.5	25	4	snp	3.5	With Māgha
snp3.5:26.1	“Who is purified, freed, awake?	snp3.5	26	1	snp	3.5	With Māgha
snp3.5:26.2	How can one go to the Brahmā realm oneself?	snp3.5	26	2	snp	3.5	With Māgha
snp3.5:26.3	I do not know, so please tell me when asked,	snp3.5	26	3	snp	3.5	With Māgha
snp3.5:26.4	for the Buddha is the Brahmā I see in person today!	snp3.5	26	4	snp	3.5	With Māgha
snp3.5:26.5	To us you are truly the equal of Brahmā.	snp3.5	26	5	snp	3.5	With Māgha
snp3.5:26.6	Splendid One, how is one reborn <j>in the Brahmā realm?”	snp3.5	26	6	snp	3.5	With Māgha
snp3.5:27.1	“One who accomplishes the sacrifice <j>with three modes,”	snp3.5	27	1	snp	3.5	With Māgha
snp3.5:27.2	replied the Buddha,	snp3.5	27	2	snp	3.5	With Māgha
snp3.5:27.3	“such a one would succeed <j>due to those who are worthy of donations.	snp3.5	27	3	snp	3.5	With Māgha
snp3.5:27.4	Sacrificing like this, one rightly committed to charity	snp3.5	27	4	snp	3.5	With Māgha
snp3.5:27.5	is reborn in the Brahmā realm, I say.”	snp3.5	27	5	snp	3.5	With Māgha
snp3.5:28.1	When he had spoken, the student Māgha said to the Buddha,	snp3.5	28	1	snp	3.5	With Māgha
snp3.5:28.2	“Excellent, Master Gotama! Excellent! …	snp3.5	28	2	snp	3.5	With Māgha
snp3.5:28.3	From this day forth, may Master Gotama remember me as a lay follower who has gone for refuge for life.”	snp3.5	28	3	snp	3.5	With Māgha
snp3.6:1.1	So I have heard.	snp3.6	1	1	snp	3.6	With Sabhiya
snp3.6:1.2	At one time the Buddha was staying near Rājagaha, in the Bamboo Grove, the squirrels’ feeding ground.	snp3.6	1	2	snp	3.6	With Sabhiya
snp3.6:1.3	Now at that time the wanderer Sabhiya had been presented with several questions by a deity who was a former blood relation, saying:	snp3.6	1	3	snp	3.6	With Sabhiya
snp3.6:1.4	“Sabhiya, you should live the spiritual life with whatever ascetic or brahmin answers these questions.”	snp3.6	1	4	snp	3.6	With Sabhiya
snp3.6:2.1	Then Sabhiya, after learning those questions in the presence of that deity, approached those ascetics and brahmins who led an order and a community, and taught a community, who were well-known and famous religious founders, deemed holy by many people. That is,	snp3.6	2	1	snp	3.6	With Sabhiya
snp3.6:2.2	Pūraṇa Kassapa, the bamboo-staffed ascetic Gosāla, Ajita of the hair blanket, Pakudha Kaccāyana, Sañjaya Belaṭṭhiputta, and the Jain ascetic of the Ñātika clan.	snp3.6	2	2	snp	3.6	With Sabhiya
snp3.6:2.3	And he asked them those questions,	snp3.6	2	3	snp	3.6	With Sabhiya
snp3.6:2.4	but they were stumped by them.	snp3.6	2	4	snp	3.6	With Sabhiya
snp3.6:2.5	Displaying annoyance, hate, and bitterness,	snp3.6	2	5	snp	3.6	With Sabhiya
snp3.6:2.6	they questioned Sabiya in return.	snp3.6	2	6	snp	3.6	With Sabhiya
snp3.6:3.1	Then Sabhiya thought,	snp3.6	3	1	snp	3.6	With Sabhiya
snp3.6:3.2	“Those famous ascetics and brahmins	snp3.6	3	2	snp	3.6	With Sabhiya
snp3.6:3.4	were stumped by my questions.	snp3.6	3	4	snp	3.6	With Sabhiya
snp3.6:3.5	Displaying annoyance, hate, and bitterness,	snp3.6	3	5	snp	3.6	With Sabhiya
snp3.6:3.6	they questioned me in return on that matter.	snp3.6	3	6	snp	3.6	With Sabhiya
snp3.6:3.7	Why don’t I return to a lesser life so I can enjoy sensual pleasures?”	snp3.6	3	7	snp	3.6	With Sabhiya
snp3.6:4.1	Then Sabhiya thought,	snp3.6	4	1	snp	3.6	With Sabhiya
snp3.6:4.2	“This ascetic Gotama also leads an order and a community, and teaches a community. He’s a well-known and famous religious founder, deemed holy by many people.	snp3.6	4	2	snp	3.6	With Sabhiya
snp3.6:4.3	Why don’t I ask him this question?”	snp3.6	4	3	snp	3.6	With Sabhiya
snp3.6:5.1	Then he thought,	snp3.6	5	1	snp	3.6	With Sabhiya
snp3.6:5.2	“Even those ascetics and brahmins who are elderly and senior, who are advanced in years and have reached the final stage of life; who are senior, long standing, long gone forth; who lead an order and a community, and teach a community; who are well-known and famous religious founders, deemed holy by many people—that is	snp3.6	5	2	snp	3.6	With Sabhiya
snp3.6:5.3	Pūraṇa Kassapa and the rest—	snp3.6	5	3	snp	3.6	With Sabhiya
snp3.6:5.4	were stumped by my questions.	snp3.6	5	4	snp	3.6	With Sabhiya
snp3.6:5.5	They displayed annoyance, hate, and bitterness, and even questioned me in return.	snp3.6	5	5	snp	3.6	With Sabhiya
snp3.6:5.6	How can the ascetic Gotama possibly answer my questions,	snp3.6	5	6	snp	3.6	With Sabhiya
snp3.6:5.7	since he is so young in age and newly gone forth?”	snp3.6	5	7	snp	3.6	With Sabhiya
snp3.6:6.1	Then he thought,	snp3.6	6	1	snp	3.6	With Sabhiya
snp3.6:6.2	“An ascetic should not be looked down upon or disparaged because they are young.	snp3.6	6	2	snp	3.6	With Sabhiya
snp3.6:6.3	Though young, the ascetic Gotama has great psychic power and might. Why don’t I ask him this question?”	snp3.6	6	3	snp	3.6	With Sabhiya
snp3.6:7.1	Then Sabhiya set out for Rājagaha.	snp3.6	7	1	snp	3.6	With Sabhiya
snp3.6:7.2	Traveling stage by stage, he came to Rājagaha, the Bamboo Grove, the squirrels’ feeding ground. He went up to the Buddha and exchanged greetings with him.	snp3.6	7	2	snp	3.6	With Sabhiya
snp3.6:7.3	When the greetings and polite conversation were over, he sat down to one side,	snp3.6	7	3	snp	3.6	With Sabhiya
snp3.6:7.4	and addressed the Buddha in verse:	snp3.6	7	4	snp	3.6	With Sabhiya
snp3.6:8.1	“I’ve come full of  doubts and uncertainties,”	snp3.6	8	1	snp	3.6	With Sabhiya
snp3.6:8.2	said Sabhiya,	snp3.6	8	2	snp	3.6	With Sabhiya
snp3.6:8.3	“wishing to ask some questions.	snp3.6	8	3	snp	3.6	With Sabhiya
snp3.6:8.4	Please solve them for me.	snp3.6	8	4	snp	3.6	With Sabhiya
snp3.6:8.5	Answer my questions in turn, <j>in accordance with the truth.”	snp3.6	8	5	snp	3.6	With Sabhiya
snp3.6:9.1	“You have come from afar, Sabhiya,”	snp3.6	9	1	snp	3.6	With Sabhiya
snp3.6:9.2	said the Buddha,	snp3.6	9	2	snp	3.6	With Sabhiya
snp3.6:9.3	“wishing to ask some questions.	snp3.6	9	3	snp	3.6	With Sabhiya
snp3.6:9.4	I shall solve them for you,	snp3.6	9	4	snp	3.6	With Sabhiya
snp3.6:9.5	answering your questions in turn, <j>in accordance with the truth.	snp3.6	9	5	snp	3.6	With Sabhiya
snp3.6:10.1	Ask me your question, Sabhiya,	snp3.6	10	1	snp	3.6	With Sabhiya
