segment_id	segment_text	comment_text
pli-tv-pvr4:15.6	creates disputes in the Sangha.	NA
pli-tv-pvr4:15.7	Disputes are unbeneficial and a cause of unhappiness for humanity; they are harmful, detrimental, and a cause of suffering for gods and humans.	NA
pli-tv-pvr4:15.8	When you see such a root of disputes either in yourself or in others, you should make an effort to get rid of it.	NA
pli-tv-pvr4:15.9	If you don’t see such a root either in yourself or in others, you should practice so that it does not emerge in the future.	NA
pli-tv-pvr4:15.10	In this way that bad root of disputes is abandoned	NA
pli-tv-pvr4:15.11	and does not emerge in the future.	NA
pli-tv-pvr4:16.1	What are the six roots of accusations?	NA
pli-tv-pvr4:16.2	(1) It may be that a monk is angry and resentful.	NA
pli-tv-pvr4:16.3	One who is angry and resentful is disrespectful and undeferential toward the Teacher, the Teaching, and the Sangha, and he doesn’t fulfill the training.	NA
pli-tv-pvr4:16.4	Such a person	NA
pli-tv-pvr4:16.6	makes accusations in the Sangha.	NA
pli-tv-pvr4:16.7	Accusations are unbeneficial and a cause of unhappiness for humanity; they are harmful, detrimental, and a cause of suffering for gods and humans.	NA
pli-tv-pvr4:16.8	When you see such a root of accusations either in yourself or in others, you should make an effort to get rid of it.	NA
pli-tv-pvr4:16.9	If you don’t see such a root either in yourself or in others, you should practice so that it does not emerge in the future.	NA
pli-tv-pvr4:16.10	In this way that bad root of accusations is abandoned	NA
pli-tv-pvr4:16.11	and does not emerge in the future.	NA
pli-tv-pvr4:17.1	(2) Or it may be that a monk is denigrating and domineering,	NA
pli-tv-pvr4:17.2	(3) envious and stingy, (4) treacherous and deceitful, (5) one who has bad desires and wrong views, or (6) one who obstinately grasps his own views and only gives them up with difficulty.	NA
pli-tv-pvr4:17.3	Any of these is disrespectful and undeferential toward the Teacher, the Teaching, and the Sangha, and he doesn’t fulfill the training.	NA
pli-tv-pvr4:17.4	Such a person	NA
pli-tv-pvr4:17.6	makes accusations in the Sangha.	NA
pli-tv-pvr4:17.7	Accusations are unbeneficial and a cause of unhappiness for humanity; they are harmful, detrimental, and a cause of suffering for gods and humans.	NA
pli-tv-pvr4:17.8	When you see such a root of accusations either in yourself or in others, you should make an effort to get rid of it.	NA
pli-tv-pvr4:17.9	If you don’t see such a root either in yourself or in others, you should practice so that it does not emerge in the future.	NA
pli-tv-pvr4:17.10	In this way that bad root of accusations is abandoned	NA
pli-tv-pvr4:17.11	and does not emerge in the future.	NA
pli-tv-pvr4:18.1	What are the six aspects of friendliness?	NA
pli-tv-pvr4:18.2	(1) As to this, a monk acts with good will toward his fellow monastics, both in public and in private.	NA
pli-tv-pvr4:19.1	(2) Furthermore, a monk speaks with good will to his fellow monastics, both in public and in private.	NA
pli-tv-pvr4:20.1	(3) Furthermore, a monk thinks with good will about his fellow monastics, both in public and in private.	NA
pli-tv-pvr4:21.1	(4) Furthermore, whatever a monk has gained in an appropriate manner, even the content of his almsbowl, he shares without reservation with his virtuous fellow monastics.	NA
pli-tv-pvr4:22.1	(5) Furthermore, a monk lives with his fellow monastics, both in public and in private, with moral conduct that is unbroken, consistent, spotless, pure, liberating, praised by the wise, ungrasped, and leading to stillness.	NA
pli-tv-pvr4:23.1	(6) Furthermore, a monk lives with his fellow monastics, both in public and in private, with that noble view that is liberating and leads one who acts in accordance with it to the complete end of suffering.	NA
pli-tv-pvr4:23.2	These aspects of friendliness create love and respect, and lead to coming together, concord, harmony, and unity.	NA
pli-tv-pvr4:24.1	What are the eighteen grounds for schism?	NA
pli-tv-pvr4:24.2	In this case a monk proclaims what is contrary to the Teaching as being in accordance with it and what is in accordance with the Teaching as contrary to it. He proclaims what is contrary to the Monastic Law as being in accordance with it, and what is in accordance with the Monastic Law as contrary to it. He proclaims what hasn’t been spoken by the Buddha as spoken by him, and what has been spoken by the Buddha as not spoken by him. He proclaims what was not practiced by the Buddha as practiced by him, and what was practiced by the Buddha as not practiced by him. He proclaims what was not laid down by the Buddha as laid down by him, and what was laid down by the Buddha as not laid down by him. He proclaims a non-offense as an offense, and an offense as a non-offense. He proclaims a light offense as heavy, and a heavy offense as light. He proclaims a curable offense as incurable, and an incurable offense as curable. He proclaims a grave offense as minor, and a minor offense as grave.	NA
pli-tv-pvr4:25.1	What are the four kinds of legal issues?	NA
pli-tv-pvr4:25.2	Legal issues arising from disputes, legal issues arising from accusations, legal issues arising from offenses, legal issues arising from business.	NA
pli-tv-pvr4:26.1	What are the seven principles for settling them?	NA
pli-tv-pvr4:26.2	Resolution face-to-face, resolution through recollection, resolution because of past insanity, acting according to what has been admitted, majority decision, further penalty, covering over as if with grass.	NA
pli-tv-pvr4:27.1	The section on questioning “how many?” is finished.	NA
pli-tv-pvr4:28.1	This is the summary:	NA
pli-tv-pvr4:29.1	“Offense, classes of offenses,	NA
pli-tv-pvr4:29.2	Training, again sevenfold;	NA
pli-tv-pvr4:29.3	Training, and disrespect,	NA
pli-tv-pvr4:29.4	Respect, and root.	NA
pli-tv-pvr4:30.1	Again training, failure,	NA
pli-tv-pvr4:30.2	Originations, disputes;	NA
pli-tv-pvr4:30.3	Accusations, friendliness,	NA
pli-tv-pvr4:30.4	Schism, and with legal issues;	NA
pli-tv-pvr4:30.5	Seven are said on settling,	NA
pli-tv-pvr4:30.6	These are the seventeen items.”	NA
pli-tv-pvr4:31.0	1. The section on the six kinds of originations of offenses	NA
pli-tv-pvr4:31.1	“Is it possible to commit an offense entailing expulsion through the first kind of origination of offenses?”—	NA
pli-tv-pvr4:31.2	“No.”—	NA
pli-tv-pvr4:31.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:31.4	“One might.”—	NA
pli-tv-pvr4:31.5	“A serious offense?”—	NA
pli-tv-pvr4:31.6	“One might.”—	NA
pli-tv-pvr4:31.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:31.8	“One might.”—	NA
pli-tv-pvr4:31.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:31.10	“One might.”—	NA
pli-tv-pvr4:31.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:31.12	“One might.”—	NA
pli-tv-pvr4:31.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:31.14	“No.”	NA
pli-tv-pvr4:32.1	“Is it possible to commit an offense entailing expulsion through the second kind of origination of offenses?”—	NA
pli-tv-pvr4:32.2	“No.”—	NA
pli-tv-pvr4:32.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:32.4	“One might.”—	NA
pli-tv-pvr4:32.5	“A serious offense?”—	NA
pli-tv-pvr4:32.6	“One might.”—	NA
pli-tv-pvr4:32.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:32.8	“One might.”—	NA
pli-tv-pvr4:32.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:32.10	“No.”—	NA
pli-tv-pvr4:32.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:32.12	“One might.”—	NA
pli-tv-pvr4:32.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:32.14	“No.”	NA
pli-tv-pvr4:33.1	“Is it possible to commit an offense entailing expulsion through the third kind of origination of offenses?”—	NA
pli-tv-pvr4:33.2	“No.”—	NA
pli-tv-pvr4:33.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:33.4	“One might.”—	NA
pli-tv-pvr4:33.5	“A serious offense?”—	NA
pli-tv-pvr4:33.6	“One might.”—	NA
pli-tv-pvr4:33.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:33.8	“One might.”—	NA
pli-tv-pvr4:33.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:33.10	“One might.”—	NA
pli-tv-pvr4:33.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:33.12	“One might.”—	NA
pli-tv-pvr4:33.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:33.14	“No.”	NA
pli-tv-pvr4:34.1	“Is it possible to commit an offense entailing expulsion through the fourth kind of origination of offenses?”—	NA
pli-tv-pvr4:34.2	“One might.”—	NA
pli-tv-pvr4:34.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:34.4	“One might.”—	NA
pli-tv-pvr4:34.5	“A serious offense?”—	NA
pli-tv-pvr4:34.6	“One might.”—	NA
pli-tv-pvr4:34.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:34.8	“One might.”—	NA
pli-tv-pvr4:34.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:34.10	“One might.”—	NA
pli-tv-pvr4:34.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:34.12	“One might.”—	NA
pli-tv-pvr4:34.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:34.14	“No.”	NA
pli-tv-pvr4:35.1	“Is it possible to commit an offense entailing expulsion through the fifth kind of origination of offenses?”—	NA
pli-tv-pvr4:35.2	“One might.”—	NA
pli-tv-pvr4:35.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:35.4	“One might.”—	NA
pli-tv-pvr4:35.5	“A serious offense?”—	NA
pli-tv-pvr4:35.6	“One might.”—	NA
pli-tv-pvr4:35.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:35.8	“One might.”—	NA
pli-tv-pvr4:35.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:35.10	“No.”—	NA
pli-tv-pvr4:35.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:35.12	“One might.”—	NA
pli-tv-pvr4:35.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:35.14	“One might.”	NA
pli-tv-pvr4:36.1	“Is it possible to commit an offense entailing expulsion through the sixth kind of origination of offenses?”—	NA
pli-tv-pvr4:36.2	“One might.”—	NA
pli-tv-pvr4:36.3	“An offense entailing suspension?”—	NA
pli-tv-pvr4:36.4	“One might.”—	NA
pli-tv-pvr4:36.5	“A serious offense?”—	NA
pli-tv-pvr4:36.6	“One might.”—	NA
pli-tv-pvr4:36.7	“An offense entailing confession?”—	NA
pli-tv-pvr4:36.8	“One might.”—	NA
pli-tv-pvr4:36.9	“An offense entailing acknowledgment?”—	NA
pli-tv-pvr4:36.10	“One might.”—	NA
pli-tv-pvr4:36.11	“An offense of wrong conduct?”—	NA
pli-tv-pvr4:36.12	“One might.”—	NA
pli-tv-pvr4:36.13	“An offense of wrong speech?”—	NA
pli-tv-pvr4:36.14	“No.”	NA
pli-tv-pvr4:37.1	The first section on the six kinds of originations of offenses is finished.	NA
pli-tv-pvr4:38.0	2. The section on “how many kinds of offenses?”	NA
pli-tv-pvr4:38.1	“How many kinds of offenses does one commit through the first kind of origination of offenses?	NA
pli-tv-pvr4:38.2	Five:	NA
pli-tv-pvr4:38.3	(1) when a monk—perceiving it as allowable and by means of begging—builds a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	NA
pli-tv-pvr4:38.4	(2) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:38.5	(3) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:38.6	(4) when a monk, perceiving it as allowable, eats cooked food at the wrong time, he commits an offense entailing confession;	NA
pli-tv-pvr4:38.7	(5) when a monk, perceiving it as allowable, receives fresh or cooked food directly from an unrelated nun who has entered an inhabited area, and then eats it, he commits an offense entailing acknowledgment.	NA
pli-tv-pvr4:39.1	When it comes to these offenses, to how many of the four kinds of failure do they belong?	NA
pli-tv-pvr4:39.2	In how many of the seven classes of offenses are they found?	NA
pli-tv-pvr4:39.3	Through how many of the six kinds of originations of offenses do they originate?	NA
pli-tv-pvr4:39.4	To which of the four kinds of legal issues do they belong?	NA
pli-tv-pvr4:39.5	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:39.6	They belong to two kinds of failure:	NA
pli-tv-pvr4:39.7	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:39.8	They are found in five classes of offenses:	NA
pli-tv-pvr4:39.9	they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses entailing acknowledgment; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:39.10	They originate in one way:	NA
pli-tv-pvr4:39.11	from body, not from speech or mind.	NA
pli-tv-pvr4:39.12	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:39.13	They are settled through three principles:	NA
pli-tv-pvr4:39.14	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:40.1	How many kinds of offenses does one commit through the second kind of origination of offenses?	NA
pli-tv-pvr4:40.2	Four:	NA
pli-tv-pvr4:40.3	(1) when a monk, perceiving it as allowable, appoints someone to build him a hut, and they build a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	NA
pli-tv-pvr4:40.4	(2) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:40.5	(3) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:40.6	(4) when a monk, perceiving it as allowable, instructs a person who is not fully ordained to memorize the Teaching, he commits an offense entailing confession.	NA
pli-tv-pvr4:41.1	When it comes to these offenses, to how many of the four kinds of failure do they belong? …	NA
pli-tv-pvr4:41.2	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:41.3	They belong to two kinds of failure:	NA
pli-tv-pvr4:41.4	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:41.5	They are found in four classes of offenses:	NA
pli-tv-pvr4:41.6	they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:41.7	They originate in one way:	NA
pli-tv-pvr4:41.8	from speech, not from body or mind.	NA
pli-tv-pvr4:41.9	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:41.10	They are settled through three principles:	NA
pli-tv-pvr4:41.11	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:42.1	How many kinds of offenses does one commit through the third kind of origination of offenses?	NA
pli-tv-pvr4:42.2	Five:	NA
pli-tv-pvr4:42.3	(1) when a monk—perceiving it as allowable and having appointed someone—builds a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	The Pali reads _saṁvidahitvā_, whereas the text at [pli-tv-bu-vb-ss6:3.5.1]() reads _samādisati_. Presumably this is only for grammatical reasons.
pli-tv-pvr4:42.4	(2) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:42.5	(3) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:42.6	(4) when a monk, perceiving it as allowable, eats fine foods that he has requested for himself, he commits an offense entailing confession;	NA
pli-tv-pvr4:42.7	(5) when a monk, perceiving it as allowable, eats without having restrained a nun who is giving directions, he commits an offense entailing acknowledgment.	NA
pli-tv-pvr4:43.1	When it comes to these offenses, to how many of the four kinds of failure do they belong? …	NA
pli-tv-pvr4:43.2	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:43.3	They belong to two kinds of failure:	NA
pli-tv-pvr4:43.4	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:43.5	They are found in five classes of offenses:	NA
pli-tv-pvr4:43.6	they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses entailing acknowledgment; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:43.7	They originate in one way:	NA
pli-tv-pvr4:43.8	from body and speech, not from mind.	NA
pli-tv-pvr4:43.9	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:43.10	They are settled through three principles:	NA
pli-tv-pvr4:43.11	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:44.1	How many kinds of offenses does one commit through the fourth kind of origination of offenses?	NA
pli-tv-pvr4:44.2	Six:	NA
pli-tv-pvr4:44.3	(1) when a monk has sexual intercourse, he commits an offense entailing expulsion;	NA
pli-tv-pvr4:44.4	(2) when a monk—perceiving it as unallowable and by means of begging—builds a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	NA
pli-tv-pvr4:44.5	(3) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:44.6	(4) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:44.7	(5) when a monk, perceiving it as unallowable, eats cooked food at the wrong time, he commits an offense entailing confession;	NA
pli-tv-pvr4:44.8	(6) when a monk, perceiving it as unallowable, receives fresh or cooked food directly from an unrelated nun who has entered an inhabited area, and then eats it, he commits an offense entailing acknowledgment.	NA
pli-tv-pvr4:45.1	When it comes to these offenses, to how many of the four kinds of failure do they belong? …	NA
pli-tv-pvr4:45.2	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:45.3	They belong to two kinds of failure:	NA
pli-tv-pvr4:45.4	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:45.5	They are found in six classes of offenses:	NA
pli-tv-pvr4:45.6	they may be in the class of offenses entailing expulsion; they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses entailing acknowledgment; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:45.7	They originate in one way:	NA
pli-tv-pvr4:45.8	from body and mind, not from speech.	NA
pli-tv-pvr4:45.9	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:45.10	They are settled through three principles:	NA
pli-tv-pvr4:45.11	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:46.1	How many kinds of offenses does one commit through the fifth kind of origination of offenses?	NA
pli-tv-pvr4:46.2	Six:	NA
pli-tv-pvr4:46.3	(1) when a monk, having bad desires, overcome by desire, claims a non-existent superhuman quality, he commits an offense entailing expulsion;	NA
pli-tv-pvr4:46.4	(2) when a monk, perceiving it as unallowable, appoints someone to build him a hut, and they build a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	NA
pli-tv-pvr4:46.5	(3) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:46.6	(4) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:46.7	(5) when a monk, perceiving it as unallowable, instructs a person who is not fully ordained to memorize the Teaching, he commits an offense entailing confession;	NA
pli-tv-pvr4:46.8	(6) when—not wishing to revile, not wishing to insult, not wishing to humiliate, but wanting to have fun—one says what is low to one who is low, one commits an offense of wrong speech.	NA
pli-tv-pvr4:47.1	When it comes to these offenses, to how many of the four kinds of failure do they belong? …	NA
pli-tv-pvr4:47.2	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:47.3	They belong to two kinds of failure:	NA
pli-tv-pvr4:47.4	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:47.5	They are found in six classes of offenses:	NA
pli-tv-pvr4:47.6	they may be in the class of offenses entailing expulsion; they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses of wrong conduct; they may be in the class of offenses of wrong speech.	NA
pli-tv-pvr4:47.7	They originate in one way:	NA
pli-tv-pvr4:47.8	from speech and mind, not from body.	NA
pli-tv-pvr4:47.9	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:47.10	They are settled through three principles:	NA
pli-tv-pvr4:47.11	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:48.1	How many kinds of offenses does one commit through the sixth kind of origination of offenses?	NA
pli-tv-pvr4:48.2	Six:	NA
pli-tv-pvr4:48.3	(1) when a monk, having agreed with others, steals goods, he commits an offense entailing expulsion;	NA
pli-tv-pvr4:48.4	(2) when a monk—perceiving it as unallowable and having appointed someone—builds a hut whose site has not been approved, which exceeds the right size, where harm will be done, and which lacks a space on all sides, then for the effort there is an offense of wrong conduct;	NA
pli-tv-pvr4:48.5	(3) when there is one piece left to complete the hut, he commits a serious offense;	NA
pli-tv-pvr4:48.6	(4) when the last piece is finished, he commits an offense entailing suspension;	NA
pli-tv-pvr4:48.7	(5) when a monk, perceiving it as unallowable, eats fine foods that he has requested for himself, he commits an offense entailing confession;	NA
pli-tv-pvr4:48.8	(6) when a monk, perceiving it as unallowable, eats without having restrained a nun who is giving directions, he commits an offense entailing acknowledgment.	NA
pli-tv-pvr4:49.1	When it comes to these offenses, to how many of the four kinds of failure do they belong?	NA
pli-tv-pvr4:49.2	In how many of the seven classes of offenses are they found?	NA
pli-tv-pvr4:49.3	Through how many of the six kinds of originations of offenses do they originate?	NA
pli-tv-pvr4:49.4	To which of the four kinds of legal issues do they belong?	NA
pli-tv-pvr4:49.5	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:49.6	They belong to two kinds of failure:	NA
pli-tv-pvr4:49.7	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:49.8	They are found in six classes of offenses:	NA
pli-tv-pvr4:49.9	they may be in the class of offenses entailing expulsion; they may be in the class of offenses entailing suspension; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses entailing acknowledgment; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:49.10	They originate in one way:	NA
pli-tv-pvr4:49.11	from body, speech, and mind.	NA
pli-tv-pvr4:49.12	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:49.13	They are settled through three principles:	NA
pli-tv-pvr4:49.14	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.”	NA
pli-tv-pvr4:50.1	The second section on “how many kinds of offenses?” for the six kinds of originations of offenses is finished.	NA
pli-tv-pvr4:51.0	3. The verses on the kinds of originations of offenses	NA
pli-tv-pvr4:51.1	“Origination from body has been declared by the one who benefits the world,	NA
pli-tv-pvr4:51.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:51.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:51.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:52.1	Origination from body has been declared by the one who benefits the world,	NA
pli-tv-pvr4:52.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:52.3	Five kinds of offenses originate from that—	NA
pli-tv-pvr4:52.4	I declare this to you, you who are skilled in analysis.	NA
pli-tv-pvr4:53.1	Origination from speech has been declared by the one who benefits the world,	NA
pli-tv-pvr4:53.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:53.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:53.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:54.1	Origination from speech has been declared by the one who benefits the world,	NA
pli-tv-pvr4:54.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:54.3	Four kinds of offenses originate from that—	NA
pli-tv-pvr4:54.4	I declare this to you, you who are skilled in analysis.	NA
pli-tv-pvr4:55.1	Origination from body and speech has been declared by the one who benefits the world,	NA
pli-tv-pvr4:55.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:55.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:55.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:56.1	Origination from body and speech has been declared by the one who benefits the world,	NA
pli-tv-pvr4:56.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:56.3	Five kinds of offenses originate from that—	NA
pli-tv-pvr4:56.4	I declare this to you, you who are skilled in analysis.	NA
pli-tv-pvr4:57.1	Origination from body and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:57.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:57.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:57.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:58.1	Origination from body and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:58.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:58.3	Six kinds of offenses originate from that—	NA
pli-tv-pvr4:58.4	I declare this to you, you who are skilled in analysis.	NA
pli-tv-pvr4:59.1	Origination from speech and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:59.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:59.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:59.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:60.1	Origination from speech and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:60.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:60.3	Six kinds of offenses originate from that—	NA
pli-tv-pvr4:60.4	I declare this to you, you who are skilled in analysis.	NA
pli-tv-pvr4:61.1	Origination from body, speech, and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:61.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:61.3	I ask how many kinds of offenses originate from that—	NA
pli-tv-pvr4:61.4	You who are skilled in analysis, please say.	NA
pli-tv-pvr4:62.1	Origination from body, speech, and mind has been declared by the one who benefits the world,	NA
pli-tv-pvr4:62.2	The one of boundless vision, seeing seclusion:	NA
pli-tv-pvr4:62.3	Six kinds of offenses originate from that—	NA
pli-tv-pvr4:62.4	I declare this to you, you who are skilled in analysis.”	NA
pli-tv-pvr4:63.1	The third section on the verses on the kinds of originations of offenses is finished.	NA
pli-tv-pvr4:64.0	4. The section on “as a result of failure”	NA
pli-tv-pvr4:64.1	How many kinds of offenses does one commit as a result of failure in morality?	NA
pli-tv-pvr4:64.2	Four:	NA
pli-tv-pvr4:64.3	when a nun knowingly conceals an offense entailing expulsion, she commits an offense entailing expulsion;	NA
pli-tv-pvr4:64.4	when, being unsure, she conceals it, she commits a serious offense;	NA
pli-tv-pvr4:64.5	when a monk conceals an offense entailing suspension, he commits an offense entailing confession;	NA
pli-tv-pvr4:64.6	when he conceals a grave offense of his own, he commits an offense of wrong conduct.	NA
pli-tv-pvr4:65.1	When it comes to these offenses, to how many of the four kinds of failure do they belong? …	NA
pli-tv-pvr4:65.2	Through how many of the seven principles for settling legal issues are they settled?	NA
pli-tv-pvr4:65.3	They belong to two kinds of failure:	NA
pli-tv-pvr4:65.4	they may be failure in morality; they may be failure in conduct.	NA
pli-tv-pvr4:65.5	They are found in four classes of offenses:	NA
pli-tv-pvr4:65.6	they may be in the class of offenses entailing expulsion; they may be in the class of serious offenses; they may be in the class of offenses entailing confession; they may be in the class of offenses of wrong conduct.	NA
pli-tv-pvr4:65.7	They originate in one way:	NA
pli-tv-pvr4:65.8	from body, speech, and mind.	NA
pli-tv-pvr4:65.9	They belong to legal issues arising from offenses.	NA
pli-tv-pvr4:65.10	They are settled through three principles:	NA
pli-tv-pvr4:65.11	they may be settled by resolution face-to-face and by acting according to what has been admitted; or they may be settled by resolution face-to-face and by covering over as if with grass.	NA
pli-tv-pvr4:66.1	How many kinds of offenses does one commit as a result of failure in conduct?	NA
pli-tv-pvr4:66.2	One:	NA
pli-tv-pvr4:66.3	when one conceals a failure in conduct, one commits an offense of wrong conduct.	NA
pli-tv-pvr4:67.1	When it comes to this offense, to how many of the four kinds of failure does it belong? …	NA
pli-tv-pvr4:67.2	Through how many of the seven principles for settling legal issues is it settled?	NA
pli-tv-pvr4:67.3	It belongs to one kind of failure:	NA
pli-tv-pvr4:67.4	failure in conduct.	NA
pli-tv-pvr4:67.5	It is found in one class of offenses:	NA
pli-tv-pvr4:67.6	in the class of offenses of wrong conduct.	NA
