segment_id	segment_text	discourse	paragraph_id	sentence_id	nikaya	discourse_num	sutta_title
sn35.121:19.2	‘This is mine, I am this, this is my self’?”	sn35.121	19	2	sn	35.121	 Advice to Rāhula 
sn35.121:20.1	“No, sir.”	sn35.121	20	1	sn	35.121	 Advice to Rāhula 
sn35.121:21.1	“Is the ear … nose … tongue … body …	sn35.121	21	1	sn	35.121	 Advice to Rāhula 
sn35.121:33.1	mind permanent or impermanent?”	sn35.121	33	1	sn	35.121	 Advice to Rāhula 
sn35.121:34.1	“Impermanent, sir.”	sn35.121	34	1	sn	35.121	 Advice to Rāhula 
sn35.121:35.1	“But if it’s impermanent, is it suffering or happiness?”	sn35.121	35	1	sn	35.121	 Advice to Rāhula 
sn35.121:36.1	“Suffering, sir.”	sn35.121	36	1	sn	35.121	 Advice to Rāhula 
sn35.121:37.1	“But if it’s impermanent, suffering, and liable to fall apart, is it fit to be regarded thus:	sn35.121	37	1	sn	35.121	 Advice to Rāhula 
sn35.121:37.2	‘This is mine, I am this, this is my self’?”	sn35.121	37	2	sn	35.121	 Advice to Rāhula 
sn35.121:38.1	“No, sir.”	sn35.121	38	1	sn	35.121	 Advice to Rāhula 
sn35.121:39.1	“Are thoughts …	sn35.121	39	1	sn	35.121	 Advice to Rāhula 
sn35.121:41.1	mind consciousness …	sn35.121	41	1	sn	35.121	 Advice to Rāhula 
sn35.121:43.1	mind contact permanent or impermanent?”	sn35.121	43	1	sn	35.121	 Advice to Rāhula 
sn35.121:44.1	“Impermanent, sir.” …	sn35.121	44	1	sn	35.121	 Advice to Rāhula 
sn35.121:45.1	“Anything included in feeling, perception, choices, and consciousness that arises conditioned by mind contact: is that permanent or impermanent?”	sn35.121	45	1	sn	35.121	 Advice to Rāhula 
sn35.121:46.1	“Impermanent, sir.”	sn35.121	46	1	sn	35.121	 Advice to Rāhula 
sn35.121:47.1	“But if it’s impermanent, is it suffering or happiness?”	sn35.121	47	1	sn	35.121	 Advice to Rāhula 
sn35.121:48.1	“Suffering, sir.”	sn35.121	48	1	sn	35.121	 Advice to Rāhula 
sn35.121:49.1	“But if it’s impermanent, suffering, and liable to fall apart, is it fit to be regarded thus:	sn35.121	49	1	sn	35.121	 Advice to Rāhula 
sn35.121:49.2	‘This is mine, I am this, this is my self’?”	sn35.121	49	2	sn	35.121	 Advice to Rāhula 
sn35.121:50.1	“No, sir.”	sn35.121	50	1	sn	35.121	 Advice to Rāhula 
sn35.121:51.1	“Seeing this, a learned noble disciple grows disillusioned with the eye, sights, eye consciousness, and eye contact. And they become disillusioned with anything included in feeling, perception, choices, and consciousness that arises conditioned by eye contact.	sn35.121	51	1	sn	35.121	 Advice to Rāhula 
sn35.121:51.2	They grow disillusioned with the ear … nose … tongue … body …	sn35.121	51	2	sn	35.121	 Advice to Rāhula 
sn35.121:52.1	They grow disillusioned with the mind, thoughts, mind consciousness, and mind contact. And they grow disillusioned with anything included in feeling, perception, choices, and consciousness that arises conditioned by mind contact.	sn35.121	52	1	sn	35.121	 Advice to Rāhula 
sn35.121:52.2	Being disillusioned, desire fades away. When desire fades away they’re freed. When they’re freed, they know they’re freed.	sn35.121	52	2	sn	35.121	 Advice to Rāhula 
sn35.121:52.3	They understand: ‘Rebirth is ended, the spiritual journey has been completed, what had to be done has been done, there is no return to any state of existence.’”	sn35.121	52	3	sn	35.121	 Advice to Rāhula 
sn35.121:53.1	That is what the Buddha said.	sn35.121	53	1	sn	35.121	 Advice to Rāhula 
sn35.121:53.2	Satisfied, Venerable Rāhula was happy with what the Buddha said.	sn35.121	53	2	sn	35.121	 Advice to Rāhula 
sn35.121:53.3	And while this discourse was being spoken, Rāhula’s mind was freed from defilements by not grasping.	sn35.121	53	3	sn	35.121	 Advice to Rāhula 
sn35.121:53.4	And the stainless, immaculate vision of the Dhamma arose in those thousands of deities:	sn35.121	53	4	sn	35.121	 Advice to Rāhula 
sn35.121:53.5	“Everything that has a beginning has an end.”	sn35.121	53	5	sn	35.121	 Advice to Rāhula 
sn35.122:1.1	“Mendicants, I will teach you the things that are prone to being fettered, and the fetter.	sn35.122	1	1	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.2	Listen …	sn35.122	1	2	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.3	What are the things that are prone to being fettered? And what is the fetter?	sn35.122	1	3	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.4	There are sights known by the eye that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.122	1	4	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.5	These are called the things that are prone to being fettered.	sn35.122	1	5	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.6	The desire and greed for them is the fetter.	sn35.122	1	6	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.7	There are sounds … smells … tastes … touches …	sn35.122	1	7	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.8	thoughts known by the mind that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.122	1	8	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.9	These are called the things that are prone to being fettered.	sn35.122	1	9	sn	35.122	 Things Prone to Being Fettered 
sn35.122:1.10	The desire and greed for them is the fetter.”	sn35.122	1	10	sn	35.122	 Things Prone to Being Fettered 
sn35.123:1.1	“Mendicants, I will teach you the things that are prone to being grasped, and the grasping.	sn35.123	1	1	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.2	Listen …	sn35.123	1	2	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.3	What are the things that are prone to being grasped? And what is the grasping?	sn35.123	1	3	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.4	There are sights known by the eye that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.123	1	4	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.5	These are called the things that are prone to being grasped.	sn35.123	1	5	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.6	The desire and greed for them is the grasping.	sn35.123	1	6	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.7	There are sounds … smells … tastes … touches …	sn35.123	1	7	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.8	thoughts known by the mind that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.123	1	8	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.9	These are called the things that are prone to being grasped.	sn35.123	1	9	sn	35.123	 Things Prone to Being Grasped 
sn35.123:1.10	The desire and greed for them is the grasping.”	sn35.123	1	10	sn	35.123	 Things Prone to Being Grasped 
sn35.124:1.1	At one time the Buddha was staying near Vesālī, at the Great Wood, in the hall with the peaked roof.	sn35.124	1	1	sn	35.124	 At Vesālī 
sn35.124:1.2	Then the householder Ugga of Vesālī went up to the Buddha, sat down to one side, and said to him:	sn35.124	1	2	sn	35.124	 At Vesālī 
sn35.124:1.3	“What is the cause, sir, what is the reason why some sentient beings aren’t fully extinguished in the present life?	sn35.124	1	3	sn	35.124	 At Vesālī 
sn35.124:1.4	What is the cause, sir, what is the reason why some sentient beings are fully extinguished in the present life?”	sn35.124	1	4	sn	35.124	 At Vesālī 
sn35.124:2.1	“Householder, there are sights known by the eye that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.124	2	1	sn	35.124	 At Vesālī 
sn35.124:2.2	If a mendicant approves, welcomes, and keeps clinging to them, their consciousness relies on that and grasps it.	sn35.124	2	2	sn	35.124	 At Vesālī 
sn35.124:2.3	A mendicant with grasping does not become extinguished.	sn35.124	2	3	sn	35.124	 At Vesālī 
sn35.124:2.4	There are sounds … smells … tastes … touches …	sn35.124	2	4	sn	35.124	 At Vesālī 
sn35.124:2.5	thoughts known by the mind that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.124	2	5	sn	35.124	 At Vesālī 
sn35.124:2.6	If a mendicant approves, welcomes, and keeps clinging to them, their consciousness relies on that and grasps it.	sn35.124	2	6	sn	35.124	 At Vesālī 
sn35.124:2.7	A mendicant with grasping does not become extinguished.	sn35.124	2	7	sn	35.124	 At Vesālī 
sn35.124:2.8	That’s the cause, that’s the reason why some sentient beings aren’t fully extinguished in the present life.	sn35.124	2	8	sn	35.124	 At Vesālī 
sn35.124:3.1	There are sights known by the eye that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.124	3	1	sn	35.124	 At Vesālī 
sn35.124:3.2	If a mendicant doesn’t approve, welcome, and keep clinging to them, their consciousness doesn’t rely on that and grasp it.	sn35.124	3	2	sn	35.124	 At Vesālī 
sn35.124:3.3	A mendicant free of grasping becomes extinguished.	sn35.124	3	3	sn	35.124	 At Vesālī 
sn35.124:3.4	There are sounds … smells … tastes … touches …	sn35.124	3	4	sn	35.124	 At Vesālī 
sn35.124:3.5	thoughts known by the mind that are likable, desirable, agreeable, pleasant, sensual, and arousing.	sn35.124	3	5	sn	35.124	 At Vesālī 
sn35.124:3.6	If a mendicant doesn’t approve, welcome, and keep clinging to them, their consciousness doesn’t rely on that and grasp it.	sn35.124	3	6	sn	35.124	 At Vesālī 
sn35.124:3.7	A mendicant free of grasping becomes extinguished.	sn35.124	3	7	sn	35.124	 At Vesālī 
sn35.124:3.8	That’s the cause, that’s the reason why some sentient beings are fully extinguished in the present life.”	sn35.124	3	8	sn	35.124	 At Vesālī 
sn35.125:1.1	At one time the Buddha was staying in the land of the Vajjis at the village of Hatthi.	sn35.125	1	1	sn	35.125	 In the Land of the Vajjis 
sn35.125:1.2	Then the householder Ugga of Hatthi went up to the Buddha, sat down to one side, and said to him:	sn35.125	1	2	sn	35.125	 In the Land of the Vajjis 
sn35.125:1.3	“What is the cause, sir, what is the reason why some sentient beings aren’t fully extinguished in the present life?	sn35.125	1	3	sn	35.125	 In the Land of the Vajjis 
sn35.125:1.4	What is the cause, sir, what is the reason why some sentient beings are fully extinguished in the present life?” …	sn35.125	1	4	sn	35.125	 In the Land of the Vajjis 
sn35.125:1.5	(This should be told in full as in the previous discourse.)	sn35.125	1	5	sn	35.125	 In the Land of the Vajjis 
sn35.126:1.1	At one time the Buddha was staying near Nālandā in Pāvārika’s mango grove.	sn35.126	1	1	sn	35.126	 At Nālandā 
sn35.126:1.2	Then the householder Upāli went up to the Buddha … and asked him,	sn35.126	1	2	sn	35.126	 At Nālandā 
sn35.126:1.3	“What is the cause, sir, what is the reason why some sentient beings aren’t fully extinguished in the present life?	sn35.126	1	3	sn	35.126	 At Nālandā 
sn35.126:1.4	What is the cause, sir, what is the reason why some sentient beings are fully extinguished in the present life?” …	sn35.126	1	4	sn	35.126	 At Nālandā 
sn35.126:1.5	(This should be told in full as in SN 35.124.)	sn35.126	1	5	sn	35.126	 At Nālandā 
sn35.127:1.1	At one time Venerable Piṇḍola Bhāradvāja was staying near Kosambi, in Ghosita’s Monastery.	sn35.127	1	1	sn	35.127	 With Bhāradvāja 
sn35.127:1.2	Then King Udena went up to Piṇḍola Bhāradvāja and exchanged greetings with him.	sn35.127	1	2	sn	35.127	 With Bhāradvāja 
sn35.127:1.3	When the greetings and polite conversation were over, he sat down to one side, and said to him:	sn35.127	1	3	sn	35.127	 With Bhāradvāja 
sn35.127:1.4	“Master Bhāradvāja, there are these young monks who are youthful, black-haired, blessed with youth, in the prime of life; and they’ve never played around with sensual pleasures. What is the cause, what is the reason why they practice the full and pure spiritual life as long as they live, maintaining it for a long time?”	sn35.127	1	4	sn	35.127	 With Bhāradvāja 
sn35.127:1.5	“Great king, this has been stated by the Blessed One, who knows and sees, the perfected one, the fully awakened Buddha:	sn35.127	1	5	sn	35.127	 With Bhāradvāja 
sn35.127:1.6	‘Please, monks, think of women your mother’s age as your mother. Think of women your sister’s age as your sister. And think of women your daughter’s age as your daughter.’	sn35.127	1	6	sn	35.127	 With Bhāradvāja 
sn35.127:1.7	This is a cause, great king, this is a reason why these young monks practice the full and pure spiritual life as long as they live, maintaining it for a long time.”	sn35.127	1	7	sn	35.127	 With Bhāradvāja 
sn35.127:2.1	“But Master Bhāradvāja, the mind is wanton.	sn35.127	2	1	sn	35.127	 With Bhāradvāja 
sn35.127:2.2	Sometimes thoughts of desire come up even for women your mother’s age, your sister’s age, or your daughter’s age.	sn35.127	2	2	sn	35.127	 With Bhāradvāja 
sn35.127:2.3	Is there another cause, another reason why these young monks live the full and pure spiritual life for their entire life?”	sn35.127	2	3	sn	35.127	 With Bhāradvāja 
sn35.127:3.1	“Great king, this has been stated by the Blessed One, who knows and sees, the perfected one, the fully awakened Buddha:	sn35.127	3	1	sn	35.127	 With Bhāradvāja 
sn35.127:3.2	‘Please, monks, examine your own body up from the soles of the feet and down from the tips of the hairs, wrapped in skin and full of many kinds of filth.	sn35.127	3	2	sn	35.127	 With Bhāradvāja 
sn35.127:3.3	In this body there is head hair, body hair, nails, teeth, skin, flesh, sinews, bones, bone marrow, kidneys, heart, liver, diaphragm, spleen, lungs, intestines, mesentery, undigested food, feces, bile, phlegm, pus, blood, sweat, fat, tears, grease, saliva, snot, synovial fluid, urine.’	sn35.127	3	3	sn	35.127	 With Bhāradvāja 
sn35.127:3.4	This is also a cause, great king, this is a reason why these young monks live the full and pure spiritual life for their entire life, maintaining it for a long time.”	sn35.127	3	4	sn	35.127	 With Bhāradvāja 
sn35.127:3.5	“This is easy to do for those mendicants who have developed their physical endurance, ethics, mind, and wisdom.	sn35.127	3	5	sn	35.127	 With Bhāradvāja 
sn35.127:3.6	But it’s hard to do for those mendicants who have not developed their physical endurance, ethics, mind, and wisdom.	sn35.127	3	6	sn	35.127	 With Bhāradvāja 
sn35.127:3.7	Sometimes I plan to focus on something as ugly, but only its beauty comes to mind.	sn35.127	3	7	sn	35.127	 With Bhāradvāja 
sn35.127:3.8	Is there another cause, another reason why these young monks live the full and pure spiritual life for their entire life?”	sn35.127	3	8	sn	35.127	 With Bhāradvāja 
sn35.127:4.1	“Great king, this has been stated by the Blessed One, who knows and sees, the perfected one, the fully awakened Buddha:	sn35.127	4	1	sn	35.127	 With Bhāradvāja 
sn35.127:4.2	‘Please, monks, live with sense doors guarded.	sn35.127	4	2	sn	35.127	 With Bhāradvāja 
sn35.127:4.3	When you see a sight with your eyes, don’t get caught up in the features and details.	sn35.127	4	3	sn	35.127	 With Bhāradvāja 
sn35.127:4.4	If the faculty of sight were left unrestrained, bad unskillful qualities of desire and aversion would become overwhelming. For this reason, practice restraint, protect the faculty of sight, and achieve its restraint.	sn35.127	4	4	sn	35.127	 With Bhāradvāja 
sn35.127:4.5	When you hear a sound with your ears …	sn35.127	4	5	sn	35.127	 With Bhāradvāja 
sn35.127:4.6	When you smell an odor with your nose …	sn35.127	4	6	sn	35.127	 With Bhāradvāja 
sn35.127:4.7	When you taste a flavor with your tongue …	sn35.127	4	7	sn	35.127	 With Bhāradvāja 
sn35.127:4.8	When you feel a touch with your body …	sn35.127	4	8	sn	35.127	 With Bhāradvāja 
sn35.127:4.9	When you know a thought with your mind, don’t get caught up in the features and details.	sn35.127	4	9	sn	35.127	 With Bhāradvāja 
sn35.127:4.10	If the faculty of mind were left unrestrained, bad unskillful qualities of desire and aversion would become overwhelming. For this reason, practice restraint, protect the faculty of mind, and achieve its restraint.’	sn35.127	4	10	sn	35.127	 With Bhāradvāja 
sn35.127:4.11	This is also a cause, great king, this is a reason why these young monks practice the full and pure spiritual life as long as they live, maintaining it for a long time.”	sn35.127	4	11	sn	35.127	 With Bhāradvāja 
sn35.127:5.1	“It’s incredible, Master Bhāradvāja, it’s amazing!	sn35.127	5	1	sn	35.127	 With Bhāradvāja 
sn35.127:5.2	How well this was said by the Buddha!	sn35.127	5	2	sn	35.127	 With Bhāradvāja 
sn35.127:5.3	This is the real cause, this is the reason why these young monks practice the full and pure spiritual life as long as they live, maintaining it for a long time.	sn35.127	5	3	sn	35.127	 With Bhāradvāja 
sn35.127:5.4	For sometimes I too enter the harem with unprotected body, speech, mind, mindfulness, and sense faculties. At those times powerful thoughts of desire get the better of me.	sn35.127	5	4	sn	35.127	 With Bhāradvāja 
sn35.127:5.5	But sometimes I enter the harem with protected body, speech, mind, mindfulness, and sense faculties. At those times such thoughts of desire don’t get the better of me.	sn35.127	5	5	sn	35.127	 With Bhāradvāja 
sn35.127:5.6	Excellent, Master Bhāradvāja! Excellent!	sn35.127	5	6	sn	35.127	 With Bhāradvāja 
sn35.127:5.7	As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with good eyes can see what’s there, Master Bhāradvāja has made the teaching clear in many ways.	sn35.127	5	7	sn	35.127	 With Bhāradvāja 
sn35.127:5.8	I go for refuge to the Buddha, to the teaching, and to the mendicant Saṅgha.	sn35.127	5	8	sn	35.127	 With Bhāradvāja 
sn35.127:5.9	From this day forth, may Master Bhāradvāja remember me as a lay follower who has gone for refuge for life.”	sn35.127	5	9	sn	35.127	 With Bhāradvāja 
sn35.128:1.1	At one time the Buddha was staying near Rājagaha, in the Bamboo Grove, the squirrels’ feeding ground.	sn35.128	1	1	sn	35.128	 With Soṇa 
sn35.128:1.2	Then the householder Soṇa went up to the Buddha, bowed, sat down to one side, and said to him:	sn35.128	1	2	sn	35.128	 With Soṇa 
sn35.128:1.3	“What is the cause, sir, what is the reason why some sentient beings aren’t fully extinguished in the present life?	sn35.128	1	3	sn	35.128	 With Soṇa 
sn35.128:1.4	What is the cause, sir, what is the reason why some sentient beings are fully extinguished in the present life?” …	sn35.128	1	4	sn	35.128	 With Soṇa 
sn35.128:1.5	(This should be told in full as in SN 35.118.)	sn35.128	1	5	sn	35.128	 With Soṇa 
sn35.129:1.1	At one time Venerable Ānanda was staying near Kosambi, in Ghosita’s Monastery.	sn35.129	1	1	sn	35.129	 With Ghosita 
sn35.129:1.2	Then the householder Ghosita went up to Venerable Ānanda, and said to him:	sn35.129	1	2	sn	35.129	 With Ghosita 
sn35.129:1.3	“Sir, Ānanda, they speak of ‘the diversity of elements’.	sn35.129	1	3	sn	35.129	 With Ghosita 
sn35.129:1.4	In what way did the Buddha speak of the diversity of elements?”	sn35.129	1	4	sn	35.129	 With Ghosita 
sn35.129:1.5	“Householder, the eye element is found, as are agreeable sights, and eye consciousness.	sn35.129	1	5	sn	35.129	 With Ghosita 
sn35.129:1.6	Pleasant feeling arises dependent on a contact to be experienced as pleasant.	sn35.129	1	6	sn	35.129	 With Ghosita 
sn35.129:1.7	The eye element is found, as are disagreeable sights, and eye consciousness.	sn35.129	1	7	sn	35.129	 With Ghosita 
sn35.129:1.8	Painful feeling arises dependent on a contact to be experienced as painful.	sn35.129	1	8	sn	35.129	 With Ghosita 
sn35.129:1.9	The eye element is found, as are sights that are a basis for equanimity, and eye consciousness.	sn35.129	1	9	sn	35.129	 With Ghosita 
sn35.129:1.10	Neutral feeling arises dependent on a contact to be experienced as neutral.	sn35.129	1	10	sn	35.129	 With Ghosita 
sn35.129:1.11	The ear … nose … tongue … body …	sn35.129	1	11	sn	35.129	 With Ghosita 
sn35.129:1.17	mind element is found, as are agreeable thoughts, and mind consciousness.	sn35.129	1	17	sn	35.129	 With Ghosita 
sn35.129:1.18	Pleasant feeling arises dependent on a contact to be experienced as pleasant.	sn35.129	1	18	sn	35.129	 With Ghosita 
sn35.129:1.19	The mind element is found, as are disagreeable thoughts, and mind consciousness.	sn35.129	1	19	sn	35.129	 With Ghosita 
sn35.129:1.20	Painful feeling arises dependent on a contact to be experienced as painful.	sn35.129	1	20	sn	35.129	 With Ghosita 
sn35.129:1.21	The mind element is found, as are thoughts that are a basis for equanimity, and mind consciousness.	sn35.129	1	21	sn	35.129	 With Ghosita 
sn35.129:1.22	Neutral feeling arises dependent on a contact to be experienced as neutral.	sn35.129	1	22	sn	35.129	 With Ghosita 
sn35.129:1.23	This is how the Buddha spoke of the diversity of elements.”	sn35.129	1	23	sn	35.129	 With Ghosita 
sn35.130:1.1	At one time Venerable Mahākaccāna was staying in the land of the Avantis near Kuraraghara on Steep Mountain.	sn35.130	1	1	sn	35.130	 With Hāliddikāni 
sn35.130:1.2	Then the householder Hāliddikāni went up to Venerable Mahākaccāna … and asked him,	sn35.130	1	2	sn	35.130	 With Hāliddikāni 
sn35.130:1.3	“Sir, this was said by the Buddha:	sn35.130	1	3	sn	35.130	 With Hāliddikāni 
sn35.130:1.4	‘Diversity of elements gives rise to diversity of contacts, and diversity of contacts gives rise to diversity of feelings.’	sn35.130	1	4	sn	35.130	 With Hāliddikāni 
sn35.130:1.5	How does diversity of elements give rise to diversity of contacts, and diversity of contacts gives rise to diversity of feelings?”	sn35.130	1	5	sn	35.130	 With Hāliddikāni 
sn35.130:1.6	“Householder, it’s when a mendicant sees a sight and understands it to be agreeable.	sn35.130	1	6	sn	35.130	 With Hāliddikāni 
sn35.130:1.7	There is eye consciousness; and pleasant feeling arises dependent on a contact to be experienced as pleasant.	sn35.130	1	7	sn	35.130	 With Hāliddikāni 
sn35.130:1.8	Then they see a sight and understand it to be disagreeable.	sn35.130	1	8	sn	35.130	 With Hāliddikāni 
sn35.130:1.9	There is eye consciousness; and painful feeling arises dependent on a contact to be experienced as painful.	sn35.130	1	9	sn	35.130	 With Hāliddikāni 
sn35.130:1.10	Then they see a sight and understand it to be a basis for equanimity.	sn35.130	1	10	sn	35.130	 With Hāliddikāni 
sn35.130:1.11	There is eye consciousness; and neutral feeling arises dependent on a contact to be experienced as neutral.	sn35.130	1	11	sn	35.130	 With Hāliddikāni 
sn35.130:2.1	Furthermore, a mendicant hears a sound with the ear …	sn35.130	2	1	sn	35.130	 With Hāliddikāni 
sn35.130:2.2	smells an odor with the nose …	sn35.130	2	2	sn	35.130	 With Hāliddikāni 
sn35.130:2.3	tastes a flavor with the tongue …	sn35.130	2	3	sn	35.130	 With Hāliddikāni 
sn35.130:2.4	feels a touch with the body …	sn35.130	2	4	sn	35.130	 With Hāliddikāni 
sn35.130:2.5	knows a thought with the mind and understands it to be agreeable.	sn35.130	2	5	sn	35.130	 With Hāliddikāni 
sn35.130:2.6	There is mind consciousness; and pleasant feeling arises dependent on a contact to be experienced as pleasant.	sn35.130	2	6	sn	35.130	 With Hāliddikāni 
sn35.130:2.7	Then they know a thought and understand it to be disagreeable.	sn35.130	2	7	sn	35.130	 With Hāliddikāni 
sn35.130:2.8	There is mind consciousness; and painful feeling arises dependent on a contact to be experienced as painful.	sn35.130	2	8	sn	35.130	 With Hāliddikāni 
sn35.130:2.9	Then they know a thought and understand it to be a basis for equanimity.	sn35.130	2	9	sn	35.130	 With Hāliddikāni 
sn35.130:2.10	Neutral feeling arises dependent on a contact to be experienced as neutral.	sn35.130	2	10	sn	35.130	 With Hāliddikāni 
sn35.130:2.11	That’s how diversity of elements gives rise to diversity of contacts, and diversity of contacts gives rise to diversity of feelings.”	sn35.130	2	11	sn	35.130	 With Hāliddikāni 
sn35.131:1.1	At one time the Buddha was staying in the land of the Bhaggas on Crocodile Hill, in the deer park at Bhesakaḷā’s Wood.	sn35.131	1	1	sn	35.131	 Nakula’s Father 
sn35.131:1.2	Then the householder Nakula’s father went up to the Buddha … and asked him,	sn35.131	1	2	sn	35.131	 Nakula’s Father 
sn35.131:1.3	“What is the cause, sir, what is the reason why some sentient beings aren’t fully extinguished in the present life?	sn35.131	1	3	sn	35.131	 Nakula’s Father 
sn35.131:1.4	What is the cause, sir, what is the reason why some sentient beings are fully extinguished in the present life?” …	sn35.131	1	4	sn	35.131	 Nakula’s Father 
sn35.131:1.5	(This should be told in full as in SN 35.118.)	sn35.131	1	5	sn	35.131	 Nakula’s Father 
sn35.132:1.1	At one time Venerable Mahākaccāna was staying in the land of the Avantis in a wilderness hut near Makkarakaṭa.	sn35.132	1	1	sn	35.132	 With Lohicca 
sn35.132:1.2	Then several youths, students of the brahmin Lohicca, approached Mahākaccāna’s wilderness hut while collecting firewood. They walked and wandered all around the hut, making a dreadful racket and all kinds of jeers:	sn35.132	1	2	sn	35.132	 With Lohicca 
sn35.132:1.3	“These shavelings, fake ascetics, riffraff, black spawn from the feet of our Kinsman, the Lord! They’re honored, respected, esteemed, revered, and venerated by those who pretend to inherit Vedic culture.”	sn35.132	1	3	sn	35.132	 With Lohicca 
sn35.132:1.4	And then Mahākaccāna left his dwelling and said to those brahmin students,	sn35.132	1	4	sn	35.132	 With Lohicca 
sn35.132:1.5	“Students, stop being so noisy.	sn35.132	1	5	sn	35.132	 With Lohicca 
sn35.132:1.6	I will speak to you on the teaching.”	sn35.132	1	6	sn	35.132	 With Lohicca 
sn35.132:1.7	When this was said, the students fell silent.	sn35.132	1	7	sn	35.132	 With Lohicca 
sn35.132:1.8	Then Mahākaccāna recited these verses for them.	sn35.132	1	8	sn	35.132	 With Lohicca 
sn35.132:2.1	“The brahmins of old excelled in ethics,	sn35.132	2	1	sn	35.132	 With Lohicca 
sn35.132:2.2	and remembered the ancient traditions.	sn35.132	2	2	sn	35.132	 With Lohicca 
sn35.132:2.3	Their sense doors were guarded, well protected,	sn35.132	2	3	sn	35.132	 With Lohicca 
sn35.132:2.4	and they had mastered anger.	sn35.132	2	4	sn	35.132	 With Lohicca 
sn35.132:3.1	Those brahmins who remembered the ancient traditions	sn35.132	3	1	sn	35.132	 With Lohicca 
sn35.132:3.2	enjoyed virtue and absorption.	sn35.132	3	2	sn	35.132	 With Lohicca 
sn35.132:4.1	But these have lost their way. Claiming to recite,	sn35.132	4	1	sn	35.132	 With Lohicca 
sn35.132:4.2	they live out of balance, judging everyone by their clan.	sn35.132	4	2	sn	35.132	 With Lohicca 
sn35.132:4.3	Mastered by anger, they take up many arms,	sn35.132	4	3	sn	35.132	 With Lohicca 
sn35.132:4.4	attacking both the strong and the weak.	sn35.132	4	4	sn	35.132	 With Lohicca 
sn35.132:5.1	All is vain for someone who doesn’t guard the sense doors,	sn35.132	5	1	sn	35.132	 With Lohicca 
sn35.132:5.2	like the wealth a person finds in a dream.	sn35.132	5	2	sn	35.132	 With Lohicca 
sn35.132:5.3	Fasting, sleeping on bare ground,	sn35.132	5	3	sn	35.132	 With Lohicca 
sn35.132:5.4	bathing at dawn, the three Vedas,	sn35.132	5	4	sn	35.132	 With Lohicca 
sn35.132:6.1	rough hides, dreadlocks, and dirt,	sn35.132	6	1	sn	35.132	 With Lohicca 
sn35.132:6.2	hymns, precepts and observances, and self-mortification,	sn35.132	6	2	sn	35.132	 With Lohicca 
sn35.132:6.3	those fake bent staffs,	sn35.132	6	3	sn	35.132	 With Lohicca 
sn35.132:6.4	and rinsing with water.	sn35.132	6	4	sn	35.132	 With Lohicca 
sn35.132:6.5	These emblems of the brahmins	sn35.132	6	5	sn	35.132	 With Lohicca 
sn35.132:6.6	are only used to generate profits.	sn35.132	6	6	sn	35.132	 With Lohicca 
sn35.132:7.1	A mind that’s serene,	sn35.132	7	1	sn	35.132	 With Lohicca 
sn35.132:7.2	clear and undisturbed,	sn35.132	7	2	sn	35.132	 With Lohicca 
sn35.132:7.3	kind to all creatures:	sn35.132	7	3	sn	35.132	 With Lohicca 
sn35.132:7.4	that’s the path to attainment of Brahmā!”	sn35.132	7	4	sn	35.132	 With Lohicca 
sn35.132:8.1	Then those students, offended and upset, went to the brahmin Lohicca and said to him,	sn35.132	8	1	sn	35.132	 With Lohicca 
sn35.132:8.2	“Please, master, you should know this. The ascetic Mahākaccāna condemns and rejects outright the hymns of the brahmins!”	sn35.132	8	2	sn	35.132	 With Lohicca 
sn35.132:8.3	When they said this, Lohicca was offended and upset.	sn35.132	8	3	sn	35.132	 With Lohicca 
sn35.132:8.4	Then he thought,	sn35.132	8	4	sn	35.132	 With Lohicca 
sn35.132:8.5	“But it wouldn’t be appropriate for me to abuse or insult the ascetic Mahākaccāna solely because of what I’ve heard from these students.	sn35.132	8	5	sn	35.132	 With Lohicca 
sn35.132:8.6	Why don’t I go and ask him about it?”	sn35.132	8	6	sn	35.132	 With Lohicca 
